PropertyID,PropType,taxkey,Address,CondoProject,District,nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
861152,Residential,3010035000,2825 N COLONIAL DR,,5,2140,Ranch,Brick,1,1952,6,"1,822",1,2,2,1,"12,330",11/20/2020,"$344,000"
854959,Residential,3010037000,2760 N 98TH ST,,5,2140,Ranch,Stone,1,1951,5,"1,384",1,2,2,0,"9,522",7/20/2020,"$274,400"
853146,Residential,3010111000,9425 W HADLEY ST,,5,2140,Ranch,Brick,1,1966,7,"3,230",1,3,4,0,"19,080",6/10/2020,"$391,500"
857451,Residential,3010112000,9415 W HADLEY ST,,5,2140,Ranch,Brick,1,1954,6,"1,946",1,2,3,0,"15,264",9/9/2020,"$390,000"
858410,Residential,3010113000,9405 W HADLEY ST,,5,2140,Ranch,Stone,1,1952,6,"1,434",1,3,1,1,"16,748",10/9/2020,"$340,000"
859227,Residential,3010115000,9323 W HADLEY ST,,5,2140,Ranch,Stone,1,1953,6,"2,138",1,2,2,1,"15,900",10/15/2020,"$360,000"
857141,Residential,3010116000,9309 W HADLEY ST,,5,2140,Ranch,Stone,1,1953,6,"1,805",1,3,1,1,"15,900",9/11/2020,"$285,000"
856338,Residential,3010229000,9520 W LORRAINE PL,,5,2120,Ranch,Wood,1,1950,6,"1,495",1,3,1,1,"6,710",8/5/2020,"$195,000"
859691,Residential,3010230000,2750 N 95TH ST,,5,2120,Cape Cod,Wood,1,1951,8,"1,940",1,4,1,1,"7,020",11/4/2020,"$336,000"
856960,Residential,3010239000,2721 N 94TH ST,,5,2120,Ranch,Brick,1,1952,7,"1,631",1,4,1,1,"8,100",9/8/2020,"$240,000"
852329,Residential,3010243000,2751 N 94TH ST,,5,2120,Ranch,Wood,1,1949,4,"1,152",1,2,1,1,"7,630",5/11/2020,"$198,995"
854570,Residential,3020022000,3049 N 90TH ST,,5,2080,Cape Cod,Aluminum/Vinyl,1,1948,7,"1,383",1,4,1,1,"6,250",7/17/2020,"$219,500"
857112,Residential,3020033000,3018 N 91ST ST,,5,2080,Ranch,Block,1,1947,5,972,1,2,1,0,"5,000",9/10/2020,"$130,000"
851843,Residential,3020036000,3040 N 91ST ST,,5,2080,Ranch,Block,1,1947,4,974,1,2,1,0,"5,000",5/7/2020,"$130,000"
857751,Residential,3020044000,8909-8911 W BURLEIGH ST,,5,2080,Duplex N/S,Brick,2,1952,10,"2,563",2,6,2,0,"5,400",10/1/2020,"$249,000"
862041,Residential,3020103000,2921 N 88TH ST,,5,2080,Ranch,Aluminum/Vinyl,1,1950,6,"1,122",1,3,1,1,"6,350",12/11/2020,"$175,000"
859647,Residential,3020107000,8824 W LOCUST ST,,5,2080,Ranch,Aluminum/Vinyl,1,1951,4,914,1,2,2,0,"5,875",11/2/2020,"$139,500"
847884,Residential,3020126000,2951 N 89TH ST,,5,2080,Cape Cod,Brick,1,1950,5,"1,306",1,3,1,0,"5,000",1/9/2020,"$151,000"
850603,Residential,3020138000,2922 N 90TH ST,,5,2080,Cape Cod,Brick,1,1947,6,"1,360",1,4,1,0,"6,250",3/17/2020,"$210,000"
853062,Residential,3020148000,2973 N 90TH ST,,5,2080,Colonial,Masonry/Frame,2,1939,6,"1,626",1,3,1,1,"5,000",5/26/2020,"$267,500"
853515,Residential,3020174000,2972 N 91ST ST,,5,2080,Cape Cod,Aluminum/Vinyl,1.5,1950,6,"1,381",1,4,2,0,"5,000",6/1/2020,"$210,000"
859941,Residential,3020309000,3038 N 85TH ST,,5,2080,Cape Cod,Brick,1,1950,6,"1,168",1,3,2,0,"5,000",10/16/2020,"$198,000"
858309,Residential,3020322000,3035 N 84TH ST,,5,2080,Cape Cod,Brick,1,1948,6,"1,227",1,3,2,0,"5,280",9/28/2020,"$184,900"
861278,Residential,3020331000,3056 N 86TH ST,,5,2080,Cape Cod,Brick,1,1952,5,"1,159",1,3,1,1,"5,000",11/19/2020,"$181,500"
854808,Residential,3020337100,3024 N 86TH ST,,5,2080,Cape Cod,Brick,1,1947,5,"1,398",1,3,1,0,"7,500",7/17/2020,"$167,900"
859528,Residential,3020350000,3057 N 85TH ST,,5,2080,Cape Cod,Brick,1,1947,6,"1,212",1,3,1,0,"5,000",10/29/2020,"$172,500"
855855,Residential,3020353000,8615-8617 W BURLEIGH ST,,5,2080,Duplex N/S,Brick,2,1954,8,"2,338",2,4,2,0,"5,400",7/29/2020,"$202,567"
849343,Residential,3020359000,3044 N 87TH ST,,5,2080,Cape Cod,Brick,1,1951,6,"1,453",1,3,2,0,"5,000",2/28/2020,"$186,400"
855047,Residential,3020364000,3018 N 87TH ST,,5,2080,Cape Cod,Brick,1,1952,5,"1,502",1,3,2,0,"5,000",7/28/2020,"$205,000"
854283,Residential,3020372000,3029 N 86TH ST,,5,2080,Ranch,Brick,1,1949,5,"1,229",1,3,1,0,"6,000",7/10/2020,"$170,000"
851863,Residential,3020385000,3022 N 88TH ST,,5,2080,Cape Cod,Brick,1,1949,5,"1,327",1,3,1,1,"5,760",4/30/2020,"$185,000"
857740,Residential,3020387000,3010 N 88TH ST,,5,2080,Cape Cod,Brick,1,1949,5,"1,360",1,3,1,1,"5,760",9/18/2020,"$228,750"
853121,Residential,3020393000,3023 N 87TH ST,,5,2080,Cape Cod,Brick,1,1949,5,"1,263",1,3,1,0,"4,800",5/19/2020,"$184,000"
851144,Residential,3020416000,2908 N 86TH ST,,5,2080,Cape Cod,Brick,1,1951,6,"1,588",1,3,2,0,"6,875",4/6/2020,"$249,500"
853550,Residential,3020432000,2957 N 84TH ST,,5,2080,Cape Cod,Brick,1,1951,5,"1,164",1,3,1,0,"5,280",6/24/2020,"$174,100"
861065,Residential,3020528000,2855 N 85TH ST,,5,2080,Cape Cod,Aluminum/Vinyl,1,1950,5,"1,147",1,3,1,0,"6,250",11/23/2020,"$174,900"
858591,Residential,3020530000,2843 N 85TH ST,,5,2080,Ranch,Aluminum/Vinyl,1,1951,4,980,1,2,1,1,"6,250",9/25/2020,"$168,000"
856367,Residential,3020540000,2820 N 86TH ST,,5,2080,Ranch,Aluminum/Vinyl,1,1950,4,715,1,2,2,0,"6,250",8/24/2020,"$171,000"
853224,Residential,3020544000,2850 N 86TH ST,,5,2080,Cape Cod,Brick,1,1952,5,"1,527",1,3,1,0,"6,250",6/12/2020,"$207,000"
853347,Residential,3020545000,2854 N 86TH ST,,5,2080,Ranch,Brick,1,1950,6,"1,206",1,3,2,0,"6,250",6/8/2020,"$185,000"
851629,Residential,3020551000,2863 N 86TH ST,,5,2080,Cape Cod,Brick,1,1950,5,"1,158",1,3,1,0,"5,000",5/1/2020,"$173,900"
858673,Residential,3020576000,2874 N 87TH ST,,5,2080,Cape Cod,Brick,1,1951,5,"1,191",1,3,1,0,"5,000",10/6/2020,"$181,650"
853361,Residential,3020580000,2857 N 87TH ST,,5,2080,Cape Cod,Aluminum/Vinyl,1,1950,5,"1,242",1,3,1,0,"4,800",6/17/2020,"$155,000"
855899,Residential,3020633000,2849 N 89TH ST,,5,2080,Colonial,Aluminum/Vinyl,2,1949,6,"1,248",1,3,1,1,"6,250",8/13/2020,"$210,090"
863399,Residential,3020639000,2807 N 89TH ST,,5,2080,Cape Cod,Brick,1,1952,6,"1,642",1,4,1,1,"6,250",12/28/2020,"$183,000"
851292,Residential,3020646000,2836 N 90TH ST,,5,2120,Cape Cod,Aluminum/Vinyl,1.5,1948,5,"1,220",1,2,1,1,"6,250",4/13/2020,"$182,000"
853633,Residential,3020656000,2849 N 90TH ST,,5,2120,Colonial,Aluminum/Vinyl,2,1948,6,"1,378",1,3,1,1,"6,250",6/26/2020,"$242,500"
863174,Residential,3020678000,2855 N 91ST ST,,5,2120,Duplex N/S,Brick,1.5,1950,8,"2,117",2,4,2,0,"5,900",12/18/2020,"$232,500"
849877,Residential,3020684000,2815 N 91ST ST,,5,2120,Cape Cod,Aluminum/Vinyl,1,1948,4,881,1,2,1,0,"5,900",3/6/2020,"$150,000"
851644,Residential,3020699000,2773 N 91ST ST,,5,2120,Cape Cod,Brick,1,1949,5,"1,442",1,3,2,0,"5,900",4/16/2020,"$210,000"
850186,Residential,3020727000,2729 N 90TH ST,,5,2120,Duplex N/S,Brick,1.5,1950,7,"2,076",2,3,2,0,"6,625",3/12/2020,"$300,000"
858344,Residential,3020735000,2722 N 91ST ST,,5,2120,Ranch,Brick,1,1950,5,"1,175",1,3,2,0,"7,000",9/30/2020,"$219,500"
854351,Residential,3020739000,2750 N 91ST ST,,5,2120,Cape Cod,Stone,1,1946,6,"1,089",1,3,1,0,"6,625",6/24/2020,"$200,000"
861766,Residential,3020745000,2771 N 89TH ST,,5,2120,Cape Cod,Wood,1,1951,6,"1,439",1,3,2,0,"6,625",12/1/2020,"$237,390"
850774,Residential,3020760000,2728 N 90TH ST,,5,2120,Cape Cod,Stone,1,1950,6,"1,650",1,4,1,1,"6,625",3/31/2020,"$258,750"
856927,Residential,3020766000,2770 N 90TH ST,,5,2120,Colonial,Masonry/Frame,2,1950,6,"1,476",1,3,1,1,"6,625",8/12/2020,"$239,900"
861403,Residential,3020770000,2765 N 88TH ST,,5,2080,Cape Cod,Stone,1,1952,5,"1,512",1,3,2,0,"6,625",11/12/2020,"$250,000"
855242,Residential,3020774000,2737 N 88TH ST,,5,2080,Ranch,Brick,1,1950,4,928,1,2,1,0,"6,625",7/22/2020,"$140,000"
851469,Residential,3020804000,8708 W CENTER ST,,5,2080,Cape Cod,Aluminum/Vinyl,1,1950,6,"1,232",1,3,1,0,"4,800",4/16/2020,"$205,000"
855050,Residential,3020813000,2744 N 88TH ST,,5,2080,Cape Cod,Aluminum/Vinyl,1,1949,5,"1,350",1,2,2,0,"5,400",7/28/2020,"$177,500"
858204,Residential,3020817000,2766 N 88TH ST,,5,2080,Cape Cod,Brick,1,1952,6,"1,623",1,3,2,0,"4,920",9/25/2020,"$231,500"
855965,Residential,3020849000,2765 N 85TH ST,,5,2080,Ranch,Aluminum/Vinyl,1,1949,4,904,1,2,1,0,"6,625",8/7/2020,"$140,000"
858776,Residential,3020854000,2727 N 85TH ST,,5,2080,Cape Cod,Brick,1.5,1949,8,"2,056",1,3,2,1,"6,625",10/19/2020,"$254,000"
859117,Residential,3020868000,2764 N 86TH ST,,5,2080,Ranch,Brick,1,1953,5,"1,311",1,3,1,0,"6,625",10/16/2020,"$228,000"
853373,Residential,3030014000,8032 W CENTER ST,,5,2080,Duplex N/S,Masonry/Frame,2,1948,10,"2,058",2,4,2,0,"4,859",5/11/2020,"$195,000"
850984,Residential,3030015000,8028 W CENTER ST,,5,2080,Duplex N/S,Masonry/Frame,2,1948,8,"2,058",2,4,2,0,"4,859",3/20/2020,"$267,000"
848903,Residential,3030120000,7645 W LORRAINE PL,,5,2080,Ranch,Brick,1,1950,4,741,1,2,1,0,"5,360",2/17/2020,"$100,000"
855347,Lg Apartment,3030142111,7902 W CENTER ST,,5,6663,AP1 (Conventional Apt with 4-6 Units),Brick,2,1948,NULL,"3,850",4,NULL,0,0,"10,665",7/24/2020,"$275,000"
852294,Residential,3030205000,8025 W LORRAINE PL,,5,2080,Cape Cod,Aluminum/Vinyl,1.5,1942,6,"1,119",1,2,1,1,"4,960",5/22/2020,"$165,000"
848487,Residential,3030307000,2902 N 77TH ST,,5,2080,Cape Cod,Stone,1,1948,7,"1,614",1,4,2,1,"5,040",2/7/2020,"$217,720"
856945,Residential,3030335000,2900 N 79TH ST,,5,2080,Cape Cod,Brick,1,1950,6,"1,452",1,4,1,1,"5,376",8/28/2020,"$210,000"
853936,Residential,3030355000,2936 N 80TH ST,,5,2080,Cape Cod,Brick,1,1949,5,"1,434",1,4,1,1,"5,376",6/22/2020,"$197,500"
857398,Residential,3030424000,2967 N 78TH ST,,5,2080,Cape Cod,Aluminum/Vinyl,1.5,1939,5,"1,237",1,3,1,1,"5,632",8/28/2020,"$200,000"
861207,Residential,3030437000,2973 N 79TH ST,,5,2080,Cape Cod,Aluminum/Vinyl,1,1948,5,"1,419",1,2,2,0,"5,632",12/4/2020,"$220,250"
852611,Residential,3030440000,2955 N 79TH ST,,5,2080,Cape Cod,Aluminum/Vinyl,1,1942,5,"1,058",1,3,1,0,"5,632",3/6/2020,"$184,900"
848993,Residential,3030441000,2949 N 79TH ST,,5,2080,Cape Cod,Aluminum/Vinyl,1,1942,5,"1,021",1,3,1,0,"5,632",2/18/2020,"$175,000"
853033,Residential,3030517000,3040 N 77TH ST,,5,2080,Cape Cod,Stone,1,1938,6,"1,745",1,4,2,1,"4,800",6/12/2020,"$260,000"
851231,Residential,3030519000,3050 N 77TH ST,,5,2080,Cape Cod,Brick,1.5,1940,6,"1,459",1,3,1,1,"4,800",4/16/2020,"$137,500"
862819,Residential,3030525000,3049 N 77TH ST,,5,2080,Ranch,Aluminum/Vinyl,1,1950,4,977,1,2,1,0,"4,800",12/2/2020,"$175,000"
859785,Residential,3030539000,3024 N 78TH ST,,5,2080,Cape Cod,Aluminum/Vinyl,1,1941,7,"1,161",1,3,1,0,"4,800",10/26/2020,"$175,200"
865522,Residential,3030559000,3019 N 78TH ST,,5,2080,Cape Cod,Brick,1,1945,6,"1,172",1,3,2,0,"5,120",10/2/2020,"$165,000"
858084,Residential,3030561000,3009 N 78TH ST,,5,2080,Cape Cod,Brick,1,1945,6,"1,185",1,2,1,0,"5,120",8/21/2020,"$178,000"
858765,Residential,3030579000,3057 N 79TH ST,,5,2080,Cape Cod,Brick,1.5,1946,6,"1,711",1,4,2,0,"5,120",10/13/2020,"$212,000"
858487,Residential,3030590000,3002 N 80TH ST,,5,2080,Cape Cod,Aluminum/Vinyl,1,1942,5,"1,419",1,3,3,0,"5,120",11/2/2020,"$200,000"
855060,Residential,3030598000,3044-3046 N 80TH ST,,5,2080,Cape Cod,Aluminum/Vinyl,1,1941,5,"1,181",1,3,1,0,"5,120",7/29/2020,"$167,500"
857798,Residential,3030724000,8226 W CENTER ST,,5,2080,Duplex N/S,Brick,2,1952,8,"1,856",2,4,2,0,"5,246",9/21/2020,"$193,500"
856208,Residential,3030728000,8202 W CENTER ST,,5,2080,Cape Cod,Brick,1,1952,6,"1,397",1,3,1,1,"5,246",8/5/2020,"$200,000"
852067,Lg Apartment,3030806000,2839 N 76TH ST,,5,6660,AP1 (Conventional Apt with 4-6 Units),Brick,2,1948,NULL,"3,270",4,NULL,0,0,"8,280",5/15/2020,"$249,000"
860158,Residential,3030842000,2801 N 77TH ST,,5,2080,Cape Cod,Brick,1,1946,6,"1,361",1,4,1,1,"5,400",10/16/2020,"$165,000"
852738,Residential,3030855000,2866 N 78TH ST,,5,2080,Cape Cod,Stone,1,1947,6,"1,425",1,4,1,0,"4,800",5/29/2020,"$208,500"
862690,Residential,3030861000,2861 N 78TH ST,,5,2080,Ranch,Brick,1,1949,5,"1,171",1,3,1,0,"5,120",12/30/2020,"$177,400"
851982,Residential,3030864000,2845 N 78TH ST,,5,2080,Cape Cod,Brick,1,1948,5,"1,618",1,3,1,0,"5,120",5/8/2020,"$192,500"
851537,Residential,3030874000,2808 N 79TH ST,,5,2080,Cape Cod,Aluminum/Vinyl,1,1948,6,"1,338",1,3,1,1,"5,120",4/15/2020,"$220,000"
856434,Residential,3030877000,2824 N 79TH ST,,5,2080,Colonial,Brick,2,1939,6,"1,536",1,3,1,0,"5,120",3/27/2020,"$200,000"
855865,Residential,3030905000,2814 N 80TH ST,,5,2080,Cape Cod,Brick,1,1947,4,"1,315",1,2,1,0,"5,120",6/11/2020,"$184,000"
852988,Residential,3030912000,2850 N 80TH ST,,5,2080,Cape Cod,Aluminum/Vinyl,1.5,1940,6,"1,454",1,3,1,1,"5,120",5/22/2020,"$199,900"
852114,Residential,3030988000,2819 N 82ND ST,,5,2080,Cape Cod,Brick,1,1947,6,"1,613",1,4,2,0,"5,120",4/27/2020,"$250,400"
860197,Residential,3031012000,2853 N 83RD ST,,5,2080,Cape Cod,Brick,1,1949,5,"1,236",1,3,1,0,"5,000",10/30/2020,"$191,000"
862238,Residential,3031033000,2862 N 84TH ST,,5,2080,Cape Cod,Stone,1,1947,5,"1,479",1,3,1,0,"4,879",7/8/2020,"$210,000"
856823,Residential,3031109000,7618 W LORRAINE PL,,5,2080,Res O/S A & 1/2,Aluminum/Vinyl,1,1924,6,"1,086",1,3,1,1,"5,080",8/14/2020,"$159,000"
861909,Residential,3031123000,7717 W HADLEY ST,,5,2080,Cape Cod,Brick,1.5,1937,5,"1,413",1,2,1,1,"5,000",12/9/2020,"$190,000"
850249,Residential,3031154000,7838-7840 W LORRAINE PL,,5,2080,Cape Cod,Aluminum/Vinyl,1,1948,6,"1,239",1,3,2,0,"5,040",3/17/2020,"$176,000"
852894,Residential,3031161000,7802 W LORRAINE PL,,5,2080,Cape Cod,Brick,1.5,1948,5,"1,536",1,3,2,0,"5,040",6/2/2020,"$179,900"
855801,Residential,3031162000,2775 N 80TH ST,,5,2080,Cape Cod,Aluminum/Vinyl,1,1951,6,"1,351",1,3,1,0,"5,888",8/3/2020,"$177,100"
857899,Residential,3031172000,2768 N 81ST ST,,5,2080,Colonial,Masonry/Frame,2,1948,5,"1,441",1,3,2,0,"5,760",9/25/2020,"$250,000"
866943,Residential,3031199000,2771 N 83RD ST,,5,2080,Colonial,Wood,2,1950,6,"1,587",1,3,1,1,"5,760",12/15/2020,"$200,000"
857573,Residential,3031308000,3049 N 83RD ST,,5,2080,Ranch,Wood,1,1952,5,972,1,3,1,0,"6,300",9/24/2020,"$188,000"
862454,Residential,3031312000,3023 N 83RD ST,,5,2080,Ranch,Brick,1,1949,5,988,1,3,1,0,"6,300",12/23/2020,"$149,900"
859362,Residential,3031326000,8229--A W BURLEIGH ST,,5,2080,Duplex N/S,Brick,2,1951,10,"2,432",2,6,2,0,"5,520",10/30/2020,"$217,000"
858211,Residential,3031344000,3028-3030 N 83RD ST,,5,2080,Duplex N/S,Aluminum/Vinyl,2,1948,8,"2,082",2,4,2,0,"6,400",10/9/2020,"$190,017"
860630,Residential,3031347000,3048 N 83RD ST,,5,2080,Ranch,Aluminum/Vinyl,1,1949,4,784,1,3,2,0,"6,400",11/24/2020,"$175,000"
848845,Residential,3031355000,3055 N 81ST ST,,5,2080,Cape Cod,Brick,1,1949,5,"1,473",1,3,2,0,"6,400",2/11/2020,"$180,000"
853102,Residential,3031363000,8128 W CHAMBERS ST,,5,2080,Ranch,Stone,1,1948,6,"1,089",1,2,1,0,"5,120",5/14/2020,"$163,500"
850730,Residential,3031371000,3052 N 82ND ST,,5,2080,Ranch,Aluminum/Vinyl,1,1947,5,999,1,3,1,0,"6,400",3/16/2020,"$149,900"
859246,Residential,3031405000,2913-2915 N 81ST ST,,5,2080,Duplex N/S,Brick,2,1948,9,"2,299",2,5,2,0,"7,680",10/19/2020,"$239,000"
859289,Residential,3031436000,2958 N 83RD ST,,5,2080,Cape Cod,Brick,1,1949,7,"1,660",1,3,2,0,"6,016",10/12/2020,"$230,000"
854848,Residential,3031438000,2970 N 83RD ST,,5,2080,Cape Cod,Brick,1,1951,5,"1,342",1,3,1,1,"5,888",7/8/2020,"$220,000"
855710,Residential,3039999000,2969 N 76TH ST,,5,2080,Cape Cod,Aluminum/Vinyl,1,1910,10,"2,161",2,4,2,0,"8,625",7/30/2020,"$225,000"
856115,Residential,3040024000,7505 W BURLEIGH ST,,10,2080,Milwaukee Bungalow,Aluminum/Vinyl,1,1923,8,"1,679",1,5,2,1,"7,590",8/18/2020,"$198,000"
848923,Residential,3040048000,3019 N 74TH ST,,10,2080,Cape Cod,Brick,1,1948,6,"1,266",1,3,2,0,"5,400",2/14/2020,"$191,000"
858896,Residential,3040067100,3030 N 74TH ST,,10,2080,Res O/S A & 1/2,Brick,1,1924,7,"1,282",1,4,1,1,"8,100",10/9/2020,"$174,000"
860907,Lg Apartment,3040084000,7225 W BURLEIGH ST,,10,6660,AP1 (Conventional Apt with 4-6 Units),Brick,2,1949,NULL,"2,700",4,NULL,0,0,"5,435",11/30/2020,"$210,000"
860519,Residential,3040102000,3025 N 72ND ST,,10,2080,Res O/S A & 1/2,Aluminum/Vinyl,1.5,1924,6,"1,332",1,3,1,0,"5,280",11/23/2020,"$145,000"
855389,Residential,3040128000,2923 N 72ND ST,,10,2080,Cape Cod,Aluminum/Vinyl,1,1945,4,"1,176",1,2,1,0,"5,160",6/19/2020,"$190,000"
857937,Residential,3040165000,7309 W CHAMBERS ST,,10,2080,Cape Cod,Aluminum/Vinyl,1,1949,6,"1,344",1,3,2,0,"5,400",9/18/2020,"$245,000"
849223,Residential,3040174000,2932-2934 N 75TH ST,,10,2080,Duplex N/S,Aluminum/Vinyl,2,1940,8,"2,012",2,4,2,0,"5,400",2/27/2020,"$197,000"
857435,Residential,3040176000,2924 N 75TH ST,,10,2080,Cape Cod,Aluminum/Vinyl,1,1950,6,"1,367",1,4,1,0,"5,400",9/22/2020,"$197,000"
865205,Residential,3040203000,2934 N 76TH ST,,10,2080,Cape Cod,Brick,1,1947,4,918,1,2,1,0,"5,400",9/28/2020,"$140,000"
850272,Residential,3040315000,2918 N 69TH ST,,10,1980,Tudor,Brick,1.5,1937,5,"1,241",1,2,1,1,"5,355",3/16/2020,"$205,000"
849903,Residential,3040319000,2939-2941 N 68TH ST,,10,1980,Townhouse,Brick,2,1946,10,"2,120",2,4,2,0,"6,000",3/6/2020,"$204,000"
861294,Residential,3040332000,2986 N 70TH ST,,10,1980,Colonial,Masonry/Frame,2,1932,6,"1,772",1,3,1,1,"5,400",11/19/2020,"$255,000"
856711,Residential,3040333000,2978-2980 N 70TH ST,,10,1980,Colonial,Brick,2,1948,8,"2,110",1,5,2,0,"5,400",8/31/2020,"$240,000"
852606,Residential,3040337000,2956 N 70TH ST,,10,1980,Cape Cod,Brick,1.5,1936,6,"1,471",1,3,1,1,"5,400",5/7/2020,"$263,500"
853792,Residential,3040356000,2995 N 69TH ST,,10,1980,Cape Cod,Brick,1,1938,6,"1,307",1,3,1,0,"5,400",7/7/2020,"$241,000"
859397,Residential,3040370000,2977-2979 N 70TH ST,,10,1980,Duplex N/S,Brick,2,1948,8,"1,865",2,4,2,0,"5,160",9/29/2020,"$220,000"
850377,Residential,3040377000,2939 N 70TH ST,,10,1980,Cape Cod,Stone,1.5,1939,7,"1,399",1,3,1,1,"5,311",3/26/2020,"$236,000"
860868,Residential,3040414000,2820 N LEFEBER AV,,10,1980,Tudor,Stone,2,1935,8,"1,826",1,4,1,1,"4,988",11/30/2020,"$250,000"
852878,Residential,3040423000,2809 N LEFEBER AV,,10,1980,Cape Cod,Aluminum/Vinyl,1.5,1940,5,"1,192",1,2,1,1,"4,773",6/1/2020,"$242,000"
853242,Residential,3040426000,2808 N 73RD ST,,10,1980,Colonial,Brick,2,1939,6,"1,512",1,3,1,1,"4,773",6/15/2020,"$251,000"
858795,Residential,3040430000,2836 N 73RD ST,,10,1980,Colonial,Masonry/Frame,2,1935,6,"1,622",1,3,1,1,"5,160",9/21/2020,"$219,000"
853421,Residential,3040463100,2855 N 74TH ST,,10,2080,Colonial,Brick,2,1940,6,"1,417",1,3,1,1,"5,116",6/18/2020,"$265,000"
856691,Residential,3040473000,2810 N 75TH ST,,10,2080,Colonial,Masonry/Frame,2,1948,8,"2,290",1,4,2,0,"4,982",8/18/2020,"$270,000"
856064,Residential,3049994100,7150 W CHAMBERS CT,,10,2080,Split Level,Brick,1,1960,6,"2,031",1,3,2,1,"7,200",2/17/2020,"$270,000"
863494,Residential,3049996000,3016 N 72ND ST,,10,2080,Milwaukee Bungalow,Aluminum/Vinyl,1,1924,6,"1,269",1,2,1,1,"4,800",12/28/2020,"$177,000"
860967,Residential,3050017000,3025 N 62ND ST,,10,1870,Cape Cod,Brick,1.5,1945,5,"1,069",1,2,1,0,"4,860",11/6/2020,"$134,900"
862808,Residential,3050028000,3046 N 62ND ST,,10,1870,Tudor,Brick,1.5,1931,7,"1,954",1,4,1,1,"4,800",12/9/2020,"$175,000"
856865,Residential,3050031000,3030-A N 62ND ST,,10,1870,Cape Cod,Brick,1.5,1941,9,"2,035",1,4,2,0,"4,800",7/20/2020,"$222,000"
854455,Residential,3050048000,6031 W BURLEIGH ST,,10,1870,Ranch,Stucco,1,1948,4,"1,012",1,2,2,0,"4,800",7/6/2020,"$120,000"
853595,Residential,3050052000,3056-3058 N 61ST ST,,10,1870,Dplx Bungalow,Aluminum/Vinyl,2,1928,10,"1,982",2,4,2,0,"4,920",6/25/2020,"$165,900"
850856,Residential,3050059000,3018 N 61ST ST,,10,1870,Cape Cod,Aluminum/Vinyl,1,1949,4,"1,362",1,2,1,0,"4,800",3/31/2020,"$121,500"
851416,Residential,3050074000,2974-2976 N 61ST ST,,10,1870,Dplx Bungalow,Aluminum/Vinyl,2,1928,10,"2,186",2,4,2,0,"4,800",4/14/2020,"$159,000"
856983,Lg Apartment,3050106000,6130 W APPLETON AV,,10,6670,AP1 (Conventional Apt with 4-6 Units),Brick,2,1947,NULL,"3,724",4,NULL,0,0,"9,000",8/28/2020,"$232,500"
850142,Residential,3050110000,2971-2973 N 61ST ST,,10,1870,Dplx Bungalow,Aluminum/Vinyl,1.5,1928,10,"2,137",2,4,2,0,"4,800",3/27/2020,"$154,900"
852359,Residential,3050218000,2790 N AVONDALE BL,,10,1980,Colonial,Stone,2,1942,6,"1,554",1,3,1,1,"6,250",5/20/2020,"$262,700"
855311,Residential,3050222000,2764-2766 N AVONDALE BL,,10,1980,Duplex O/S,Brick,2,1941,10,"2,842",2,4,2,0,"6,250",7/30/2020,"$263,000"
849638,Residential,3050240000,2741-2743 N CARLTON PL,,10,1980,Duplex O/S,Masonry/Frame,2,1930,11,"2,596",2,5,2,0,"5,320",3/2/2020,"$250,000"
858665,Residential,3050257000,2824--A N SHOLES AV,,10,1980,Dplx Bungalow,Aluminum/Vinyl,1.5,1940,9,"2,021",2,3,2,0,"4,800",10/6/2020,"$199,900"
860740,Residential,3050258000,2820 N SHOLES AV,,10,1980,Milwaukee Bungalow,Aluminum/Vinyl,1,1930,7,"1,694",1,3,1,0,"4,800",11/10/2020,"$187,900"
854881,Residential,3050264000,2788--A N SHOLES AV,,10,1980,Duplex O/S,Brick,1.5,1942,9,"2,053",2,3,2,0,"4,800",6/29/2020,"$220,000"
848715,Residential,3050403000,2837-2839 N SHOLES AV,,10,1980,Duplex N/S,Brick,2,1950,10,"2,256",2,4,2,0,"5,400",2/5/2020,"$223,900"
850320,Residential,3050420000,2781-2783 N SHOLES AV,,10,1980,Duplex O/S,Masonry/Frame,2,1932,11,"2,594",2,4,2,0,"4,800",3/19/2020,"$225,000"
857789,Residential,3050423000,2797-2799 N SHOLES AV,,10,1980,Duplex N/S,Brick,2,1949,10,"2,310",2,4,2,0,"4,800",9/30/2020,"$234,900"
863139,Residential,3050450000,2820 N EMERY AV,,10,1980,Residence O/S 2sty+,Stone,2,1932,8,"2,440",1,4,4,0,"6,773",12/15/2020,"$349,000"
850131,Residential,3050472000,2902 N 68TH ST,,10,1980,Colonial,Masonry/Frame,2,1949,6,"1,481",1,3,1,1,"4,815",3/13/2020,"$259,000"
862366,Residential,3050475000,2917 N 67TH ST,,10,1980,Cape Cod,Stone,1.5,1937,7,"1,744",1,4,1,1,"5,208",12/22/2020,"$243,000"
855465,Residential,3050484000,2909 N 68TH ST,,10,1980,Cape Cod,Stone,1,1938,6,"1,779",1,3,2,0,"5,084",8/10/2020,"$251,100"
861568,Residential,3050494000,2877 N 72ND ST,,10,1980,Cape Cod,Aluminum/Vinyl,1,1940,4,"1,405",1,2,2,0,"5,139",12/15/2020,"$208,500"
863516,Residential,3050498000,2845 N 72ND ST,,10,1980,Colonial,Stone,2,1949,6,"1,527",1,3,1,2,"5,480",9/24/2020,"$293,000"
