date,Brooklyn_All,Brooklyn_Q1,Brooklyn_Q2,Brooklyn_Q3,Brooklyn_Q4,Brooklyn_Q5,Brooklyn_All_MoM,Brooklyn_Q1_MoM,Brooklyn_Q2_MoM,Brooklyn_Q3_MoM,Brooklyn_Q4_MoM,Brooklyn_Q5_MoM,Brooklyn_All_YoY,Brooklyn_Q1_YoY,Brooklyn_Q2_YoY,Brooklyn_Q3_YoY,Brooklyn_Q4_YoY,Brooklyn_Q5_YoY
2017-05-01,731498.0,275716.0974378953,494933.4532778017,759637.5642595104,1004998.8701530993,1610573.822572036,0.005394647684837217,0.024128839665368496,-0.007553783709018491,-0.010727787403397082,0.03283598038975932,-0.014793091336672393,0.04512853044382714,0.13433304909445276,-0.015316197166606704,0.047374264371699004,0.04078761297342326,-0.003596710078421328
2017-06-01,731004.0,274918.1205762826,502541.9381026075,749205.4203271173,1004162.2809441074,1645075.9967248144,-0.0006753265217402937,-0.002894197578697577,0.01537274309185821,-0.013733054318558091,-0.0008324280094607062,0.02142228668393442,0.040505475078535635,0.09482450018649136,0.020868324537412608,0.06647895050917585,0.042338589058390275,0.019642693495955044
2017-07-01,734873.0,274252.3801847892,517921.9848866254,735552.3486347265,1004720.3065421901,1689205.7123728131,0.005292720696466802,-0.0024215951647635903,0.03060450405808246,-0.018223402183115023,0.0005557125662578599,0.026825335568603892,0.027935297425381478,0.04682263579022283,0.04273333401162693,0.03796929000634264,0.04760899351528414,0.04376671342414662
2017-08-01,725653.0,264631.9844291319,517391.7722087249,729937.720442312,978038.3045771808,1696410.448284227,-0.012546385565941343,-0.0350786226510601,-0.0010237307806435503,-0.007633213601772826,-0.026556646453018584,0.004265161938917128,0.026692624510637586,0.03630904259830281,0.04817585428048288,0.02464985873801706,0.023905930458199443,0.026626153702382194
2017-09-01,718389.0,258396.5811814866,511991.402127068,744110.8294598752,973769.2240892481,1657951.2298276902,-0.010010294176417633,-0.023562545778796906,-0.010437680635320024,0.01941687437248074,-0.00436494201500448,-0.0226709393917226,0.019208342200468076,0.018854658224274568,0.03683809042273056,0.05002096814324264,0.02674904001867051,-0.001420462099131492
2017-10-01,717471.0,265681.8803044622,517472.1837374803,720610.8767849064,954161.0511963331,1640999.555977374,-0.0012778592099823571,0.028194255085204567,0.010704831346078025,-0.0315812534162776,-0.02013636538087782,-0.010224470747597247,0.030261474417609513,0.08772381721291889,0.049793629635155545,0.0015324684854605142,0.010276450882915622,-0.00903742949474029
2017-11-01,712308.0,261239.6020059209,511621.8139694777,722139.6448743514,963621.6852718518,1638765.4313563185,-0.007196109668544115,-0.016720290798343584,-0.01130567004732097,0.002121489056987169,0.009915133366277029,-0.0013614413318502327,0.007936901000284324,0.022751101965734488,0.020205428448151874,-0.00373228394462477,0.046709666247923165,-0.009985491844923478
2017-12-01,705569.0,244634.3395042747,512504.7697586445,735700.086599885,964813.6113499319,1661825.276239297,-0.009460795049332615,-0.06356334328387869,0.001725797776909177,0.018778143288190607,0.0012369232617921444,0.01407147383130547,-0.0015834427639920268,-0.06779388340195414,0.03959467860015953,0.015730410699200226,0.04659752854397636,0.028927628745900158
2018-01-01,727677.0,271637.3226115672,518732.0913189236,735975.6679374627,955350.214589661,1654783.9016186323,0.03133357616335175,0.11038100032076925,0.01215075825189249,0.00037458380472843444,-0.009808523272210157,-0.00423713294131578,0.024373454135420802,0.013299800138605988,0.04567885060394472,0.033513454355081906,0.020810186142709464,0.01964069448874861
2018-02-01,724376.0,271063.261247672,508318.9126927846,714349.1244316028,950962.4209561152,1675424.002296792,-0.004536353354579026,-0.00211333758695631,-0.02007429037147579,-0.029384862092611375,-0.004592864026759402,0.01247298856241641,0.021178454168798932,0.02224410812603539,0.031624830038010865,0.0024434424391386322,-0.00013484382796602468,0.017848147463351394
2018-03-01,726107.0,273281.8883441734,496778.528074828,720723.119443707,958589.5914613405,1666162.3610708981,0.00238964294786137,0.008184905199949633,-0.02270304002033341,0.008922800902396277,0.008020475191392817,-0.0055279387266730096,-0.007387448719157974,0.01474268154163294,-0.00837224098810696,-0.028094325706311096,-0.036416665356409195,0.009208315973909587
2018-04-01,731610.0,286201.8319926088,499230.1751105517,729742.3212395838,972439.9007126543,1645768.4832733122,0.007578772825492575,0.04727698467951136,0.004935090582969925,0.012514100841996445,0.014448633048685044,-0.012240030308017569,0.005548584128328038,0.06307739313159,0.0010620520101607411,-0.04966021333900095,-0.0006248284939155413,0.006735895652316248
2018-05-01,730270.0,272512.7479960761,516675.8301371009,743089.6356062441,974845.0374551631,1663216.629676881,-0.0018315769330654597,-0.04783017600280837,0.03494511328904726,0.018290448529814984,0.0024733011682738226,0.010601823148822076,-0.0016787469001965372,-0.011618289507165036,0.043929899495186,-0.021783978876027676,-0.030003847360885794,0.03268574614032671
2018-06-01,731930.0,263661.5331548656,524796.9512563379,755725.5202179078,985658.5018161304,1691909.6790294333,0.0022731318553412816,-0.032480002885362125,0.015718020169594782,0.017004522746915773,0.011092495674180025,0.01725154068362489,0.0012667509343313732,-0.04094523634099123,0.044284887422045394,0.008702686491434797,-0.018427080442196986,0.02846900836062294
2018-07-01,740719.0,272604.1740476514,515624.209232306,763821.0173758033,994401.3911273759,1736242.1769216163,0.012007978905086647,0.03391712391937429,-0.01747864960357115,0.010712218843107468,0.008870099831875145,0.026202638616982465,0.007955116054066513,-0.006009815251292405,-0.004436528514661142,0.03843189243232903,-0.010270435809471623,0.027845314637689356
2018-08-01,728328.0,263325.9257945694,512065.8340014691,754695.6847475921,1001352.6304392868,1753744.9966710554,-0.016728340976807643,-0.03403560596786803,-0.006901101940374077,-0.011946951472430523,0.006990375691279027,0.01008086313193468,0.003686334928677981,-0.004935377095024673,-0.010293820840095003,0.03391791328481819,0.023837845361470933,0.033797568533498135
2018-09-01,721918.0,264921.6119160186,504680.3525159857,741057.7340829435,996088.5200992994,1753550.506231982,-0.0088009797783416,0.006059738009595028,-0.01442291399871476,-0.018070794547089264,-0.005256999562360032,-0.00011090006782210615,0.00491238033989938,0.025252001031503823,-0.014279633565541405,-0.0041030116160892804,0.022920519007905815,0.057661090799532966
