date,Queens_All,Queens_Q1,Queens_Q2,Queens_Q3,Queens_Q4,Queens_Q5,Queens_All_MoM,Queens_Q1_MoM,Queens_Q2_MoM,Queens_Q3_MoM,Queens_Q4_MoM,Queens_Q5_MoM,Queens_All_YoY,Queens_Q1_YoY,Queens_Q2_YoY,Queens_Q3_YoY,Queens_Q4_YoY,Queens_Q5_YoY
2017-08-01,498770.0,199310.1467914231,331273.7517315347,495142.5947415046,661483.765784816,990171.2857192501,0.010947181521336002,-0.009883153099098707,0.02113032317783592,-0.005889362935900144,0.010331061640480366,0.01917154764415452,0.05696690740175625,0.044529124591728975,0.0448209536561861,0.08173964483799301,0.06363676982093414,0.03455294101959283
2017-09-01,509574.0,207022.1103060371,331389.6180050647,497254.1966986699,670840.8197291356,1015918.7223730615,0.0216612867654431,0.03869328099328806,0.00034975989774133076,0.004264634025815894,0.014145553418409174,0.026003012837429118,0.07575191422256289,0.0799435146099643,0.05088328754832916,0.0636146643179718,0.07076280911158972,0.06796309737651929
2017-10-01,504669.0,208340.7348435271,325673.8308967961,498521.1578729691,669065.7031195746,1003495.6043125056,-0.009625687338835953,0.006369486503353228,-0.01724793656082879,0.002547914492649239,-0.0026461070306929013,-0.012228456654029385,0.04603283173734618,0.06729120065279837,0.02445873823667144,0.040916653150921745,0.04309033204662294,0.052207752991233036
2017-11-01,514142.0,213590.0018112329,326452.5350731777,510120.3862460966,667480.5138823702,1026806.6992407709,0.01877071902573757,0.025195586315120977,0.002391055413440313,0.02326727399618833,-0.002369257951518544,0.02322989241615625,0.06876896852783432,0.1353318580465943,0.02523270621756657,0.05221621678559285,0.01563373585086425,0.06699077446542034
2017-12-01,512824.0,211068.2365161912,329763.666267083,516052.1235948162,670191.6588193007,1000527.0628745134,-0.0025634941319713223,-0.01180656994080842,0.010142764531337223,0.011628112713491845,0.004061758928603387,-0.02559355756608217,0.06185073909883565,0.08986719248403086,0.04288634270965552,0.06425869675526164,0.039484487513030686,0.03737095344968755
2018-01-01,521422.0,223553.840736173,330178.3394177292,513349.6104858661,671292.095508606,1008356.5437047898,0.016765985991295196,0.05915434944672038,0.001257485869623709,-0.0052368995017875175,0.0016419731204115884,0.00782535637545112,0.061019259922471925,0.12394829411625419,0.0390629150552384,0.030269969759773474,0.04450371471142467,0.045321462523695066
2018-02-01,522550.0,223108.0139948538,325152.3848725723,517171.0241216612,684320.006838827,1004771.439385912,0.002163314934928051,-0.0019942701044682876,-0.015221939010354624,0.007444076235254782,0.019407216943840844,-0.0035553935175606233,0.07525443538596388,0.1408317065675584,0.024041648541269556,0.06674872402107401,0.060985630275637526,0.0247574087311484
2018-03-01,522409.0,224839.3953248287,328967.2328882448,508525.9962431759,681880.2864830738,1006149.3560551862,-0.0002698306382163951,0.007760283008098723,0.011732492803851136,-0.0167159942751387,-0.003565174671749438,0.0013713732449605054,0.08413749880672228,0.17775362724648036,0.026145782818648877,0.05282484778379648,0.05577726406824857,0.017910066550948844
2018-04-01,525820.0,231109.3178225587,332446.2139791851,508635.0874959197,673098.9156971308,988884.2560267001,0.006529366837095152,0.027886227360964577,0.010575463885554193,0.0002145244364097909,-0.012878170787477328,-0.017159579663378666,0.08382750937337025,0.2008616609342726,0.02437996718975244,0.06606494773394567,0.03399471581504976,0.011635147043151273
2018-05-01,532692.0,227793.4883505715,337671.2087234505,512107.4858208013,681581.04801692,1031521.611811346,0.013069111102658626,-0.014347450389399774,0.015716812297921212,0.006826894978827935,0.012601613406261647,0.043116629195777856,0.08817028578432384,0.1631910291391363,0.03192535925266715,0.08595054708703809,0.04702701905452433,0.03634631884176587
2018-06-01,530235.0,220998.9079809316,335722.7959652909,517039.4249451367,685587.593115826,1042379.8589814538,-0.004612421436777758,-0.029827807716711896,-0.005770147728985986,0.009630671804046198,0.005878310599397141,0.010526436912010828,0.08012393512350724,0.10209255717543009,0.031584704130990016,0.07757369599740627,0.03915029231059908,0.07077870926055585
2018-07-01,529998.0,223163.9622862308,337693.9654626606,515539.7740106223,692897.3054031591,1037070.3194656214,-0.0004469716257885503,0.009796674223774948,0.005871419876931627,-0.0029004576095401635,0.01066196699113564,-0.005093670479224932,0.07424260543325589,0.10861590459810433,0.04092022469544321,0.03506258321633737,0.058311188249982715,0.06744416622608451
2018-08-01,532249.0,225631.2673447961,340510.2108111356,521364.3864292401,703397.3910806525,1019276.3065628542,0.004247185838437195,0.01105601923038435,0.008339637768227659,0.011298085448006256,0.015153884414926377,-0.017157961778267894,0.06712312288229039,0.13206111669225717,0.02788165084412153,0.052958060902486004,0.06336304451267694,0.029393925337334537
2018-09-01,534754.0,227089.2573884749,347177.6055212292,516736.0090464432,697598.8858420682,1026842.0847116787,0.004706443788527581,0.006461826239050561,0.019580601398739628,-0.008877432949527031,-0.008243569441842569,0.007422695985485284,0.04941382409620587,0.09693238588271047,0.047641768656503825,0.03917877913774359,0.039887355280104675,0.010752201035434839
