input_model,input_column,tags,output_model,output_columns
model.amazon_ads_source.stg_amazon_ads__advertised_product_report,ad_group_id,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""Used as a key to join with the ad_groups table""}",model.amazon_ads.amazon_ads__ad_report,"{""ad_group_id"":""Directly copied""}"
model.amazon_ads_source.stg_amazon_ads__advertised_product_report,advertised_asin,"{""Direct"":""The column is directly copied without any transformation""}",model.amazon_ads.amazon_ads__ad_report,"{""advertised_asin"":""Directly copied""}"
model.amazon_ads_source.stg_amazon_ads__advertised_product_report,advertised_sku,"{""Direct"":""The column is directly copied without any transformation""}",model.amazon_ads.amazon_ads__ad_report,"{""advertised_sku"":""Directly copied""}"
model.amazon_ads_source.stg_amazon_ads__advertised_product_report,campaign_budget_amount,"{""Direct"":""The column is directly copied without any transformation""}",model.amazon_ads.amazon_ads__ad_report,"{""campaign_budget_amount"":""Directly copied""}"
model.amazon_ads_source.stg_amazon_ads__advertised_product_report,campaign_budget_currency_code,"{""Direct"":""The column is directly copied without any transformation""}",model.amazon_ads.amazon_ads__ad_report,"{""campaign_budget_currency_code"":""Directly copied""}"
model.amazon_ads_source.stg_amazon_ads__advertised_product_report,campaign_budget_type,"{""Direct"":""The column is directly copied without any transformation""}",model.amazon_ads.amazon_ads__ad_report,"{""campaign_budget_type"":""Directly copied""}"
model.amazon_ads_source.stg_amazon_ads__advertised_product_report,campaign_id,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""Used as a key to join with the campaigns table""}",model.amazon_ads.amazon_ads__ad_report,"{""campaign_id"":""Directly copied""}"
model.amazon_ads_source.stg_amazon_ads__advertised_product_report,clicks,"{""Aggregation"":""The column is summed up in the group by clause""}",model.amazon_ads.amazon_ads__ad_report,"{""clicks"":""Aggregated sum""}"
model.amazon_ads_source.stg_amazon_ads__advertised_product_report,cost,"{""Aggregation"":""The column is summed up in the group by clause""}",model.amazon_ads.amazon_ads__ad_report,"{""cost"":""Aggregated sum""}"
model.amazon_ads_source.stg_amazon_ads__advertised_product_report,date_day,"{""Direct"":""The column is directly copied without any transformation"",""Aggregation"":""Used in the group by clause""}",model.amazon_ads.amazon_ads__ad_report,"{""date_day"":""Directly copied""}"
model.amazon_ads_source.stg_amazon_ads__advertised_product_report,impressions,"{""Aggregation"":""The column is summed up in the group by clause""}",model.amazon_ads.amazon_ads__ad_report,"{""impressions"":""Aggregated sum""}"
model.amazon_ads_source.stg_amazon_ads__campaign_history,campaign_id,"{""Integration"":""used to join with the report table"",""Direct"":""directly copied to the output""}",model.amazon_ads.amazon_ads__ad_report,"{""campaign_id"":""directly copied""}"
model.amazon_ads_source.stg_amazon_ads__campaign_history,campaign_name,"{""Direct"":""directly copied to the output""}",model.amazon_ads.amazon_ads__ad_report,"{""campaign_name"":""directly copied""}"
model.amazon_ads_source.stg_amazon_ads__campaign_history,portfolio_id,"{""Integration"":""used to join with the portfolios table""}",model.amazon_ads.amazon_ads__ad_report,
model.amazon_ads_source.stg_amazon_ads__campaign_history,profile_id,"{""Integration"":""used to join with the account_info table""}",model.amazon_ads.amazon_ads__ad_report,
model.amazon_ads_source.stg_amazon_ads__campaign_history,is_most_recent_record,"{""Filtering"":""only records where is_most_recent_record = True are included""}",model.amazon_ads.amazon_ads__ad_report,
model.amazon_ads_source.stg_amazon_ads__product_ad_history,ad_id,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as a key to join with the report table""}",model.amazon_ads.amazon_ads__ad_report,"{""ad_id"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__product_ad_history,serving_status,"{""Direct"":""The column is directly copied without any transformation""}",model.amazon_ads.amazon_ads__ad_report,"{""serving_status"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__product_ad_history,state,"{""Direct"":""The column is directly copied without any transformation""}",model.amazon_ads.amazon_ads__ad_report,"{""state"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__product_ad_history,is_most_recent_record,"{""Filtering"":""The column is filtered to include only the most recent records (where is_most_recent_record = True)""}",model.amazon_ads.amazon_ads__ad_report,
model.amazon_ads_source.stg_amazon_ads__profile,profile_id,"{""Integration"":""used as a key to join with the campaigns table"",""Direct"":""directly copied to the output""}",model.amazon_ads.amazon_ads__ad_report,"{""profile_id"":""directly copied""}"
model.amazon_ads_source.stg_amazon_ads__profile,account_id,"{""Direct"":""directly copied to the output""}",model.amazon_ads.amazon_ads__ad_report,"{""account_id"":""directly copied""}"
model.amazon_ads_source.stg_amazon_ads__profile,account_name,"{""Direct"":""directly copied to the output""}",model.amazon_ads.amazon_ads__ad_report,"{""account_name"":""directly copied""}"
model.amazon_ads_source.stg_amazon_ads__profile,country_code,"{""Direct"":""directly copied to the output""}",model.amazon_ads.amazon_ads__ad_report,"{""country_code"":""directly copied""}"
model.amazon_ads_source.stg_amazon_ads__profile,_fivetran_deleted,"{""Filtering"":""used to filter out deleted records (where _fivetran_deleted = False)""}",model.amazon_ads.amazon_ads__ad_report,
model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report_tmp,ad_group_id,"{""Cleaning"":""The column is cast to TEXT in the final output""}",model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report,"{""ad_group_id"":""Directly mapped after casting to TEXT""}"
model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report_tmp,campaign_id,"{""Cleaning"":""The column is cast to TEXT in the final output""}",model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report,"{""campaign_id"":""Directly mapped after casting to TEXT""}"
model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report_tmp,date,"{""Cleaning"":""The column is renamed in the final output""}",model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report,"{""date_day"":""Directly mapped and renamed""}"
model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report_tmp,keyword_id,"{""Cleaning"":""The column is cast to TEXT in the final output""}",model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report,"{""keyword_id"":""Directly mapped after casting to TEXT""}"
model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report_tmp,ad_keyword_status,"{""Direct"":""The column is directly copied without transformation""}",model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report,"{""ad_keyword_status"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report_tmp,campaign_budget_amount,"{""Direct"":""The column is directly copied without transformation""}",model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report,"{""campaign_budget_amount"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report_tmp,campaign_budget_currency_code,"{""Direct"":""The column is directly copied without transformation""}",model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report,"{""campaign_budget_currency_code"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report_tmp,campaign_budget_type,"{""Direct"":""The column is directly copied without transformation""}",model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report,"{""campaign_budget_type"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report_tmp,clicks,"{""Direct"":""The column is directly copied without transformation""}",model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report,"{""clicks"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report_tmp,cost,"{""Direct"":""The column is directly copied without transformation""}",model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report,"{""cost"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report_tmp,impressions,"{""Direct"":""The column is directly copied without transformation""}",model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report,"{""impressions"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report_tmp,keyword_bid,"{""Direct"":""The column is directly copied without transformation""}",model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report,"{""keyword_bid"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report_tmp,keyword_type,"{""Direct"":""The column is directly copied without transformation""}",model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report,"{""keyword_type"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report_tmp,match_type,"{""Direct"":""The column is directly copied without transformation""}",model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report,"{""match_type"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report_tmp,targeting,"{""Direct"":""The column is directly copied without transformation""}",model.amazon_ads_source.stg_amazon_ads__targeting_keyword_report,"{""targeting"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__product_ad_history_tmp,id,"{""Cleaning"":""Cast to TEXT data type"",""Deduplication"":""Used in row_number() function for identifying the most recent record""}",model.amazon_ads_source.stg_amazon_ads__product_ad_history,"{""ad_id"":""Directly mapped after casting to TEXT""}"
model.amazon_ads_source.stg_amazon_ads__product_ad_history_tmp,last_updated_date,"{""Cleaning"":""Cast to timestamp data type"",""Deduplication"":""Used in row_number() function for ordering and identifying the most recent record""}",model.amazon_ads_source.stg_amazon_ads__product_ad_history,"{""last_updated_date"":""Directly mapped after casting to timestamp""}"
model.amazon_ads_source.stg_amazon_ads__product_ad_history_tmp,ad_group_id,"{""Cleaning"":""Cast to TEXT data type""}",model.amazon_ads_source.stg_amazon_ads__product_ad_history,"{""ad_group_id"":""Directly mapped after casting to TEXT""}"
model.amazon_ads_source.stg_amazon_ads__product_ad_history_tmp,asin,"{""Direct"":""Copied without transformation""}",model.amazon_ads_source.stg_amazon_ads__product_ad_history,"{""asin"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__product_ad_history_tmp,campaign_id,"{""Cleaning"":""Cast to TEXT data type""}",model.amazon_ads_source.stg_amazon_ads__product_ad_history,"{""campaign_id"":""Directly mapped after casting to TEXT""}"
model.amazon_ads_source.stg_amazon_ads__product_ad_history_tmp,creation_date,"{""Cleaning"":""Cast to timestamp data type""}",model.amazon_ads_source.stg_amazon_ads__product_ad_history,"{""creation_date"":""Directly mapped after casting to timestamp""}"
model.amazon_ads_source.stg_amazon_ads__product_ad_history_tmp,serving_status,"{""Direct"":""Copied without transformation""}",model.amazon_ads_source.stg_amazon_ads__product_ad_history,"{""serving_status"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__product_ad_history_tmp,sku,"{""Direct"":""Copied without transformation""}",model.amazon_ads_source.stg_amazon_ads__product_ad_history,"{""sku"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__product_ad_history_tmp,state,"{""Direct"":""Copied without transformation""}",model.amazon_ads_source.stg_amazon_ads__product_ad_history,"{""state"":""Directly mapped""}"
model.amazon_ads_source.stg_amazon_ads__ad_group_level_report_tmp,ad_group_id,"{""Cleaning"":""The column is cast to TEXT in the final selection""}",model.amazon_ads_source.stg_amazon_ads__ad_group_level_report,"{""ad_group_id"":""Directly mapped after casting to TEXT""}"
model.amazon_ads_source.stg_amazon_ads__ad_group_level_report_tmp,date,"{""Cleaning"":""The column is cast to DATE type and renamed""}",model.amazon_ads_source.stg_amazon_ads__ad_group_level_report,"{""date_day"":""Directly mapped after casting to DATE""}"
model.amazon_ads_source.stg_amazon_ads__ad_group_level_report_tmp,campaign_bidding_strategy,"{""Cleaning"":""The column is cast to TEXT""}",model.amazon_ads_source.stg_amazon_ads__ad_group_level_report,"{""campaign_bidding_strategy"":""Directly mapped after casting to TEXT""}"
model.amazon_ads_source.stg_amazon_ads__ad_group_level_report_tmp,clicks,"{""Cleaning"":""The column is cast to INTEGER""}",model.amazon_ads_source.stg_amazon_ads__ad_group_level_report,"{""clicks"":""Directly mapped after casting to INTEGER""}"
model.amazon_ads_source.stg_amazon_ads__ad_group_level_report_tmp,cost,"{""Cleaning"":""The column is cast to FLOAT""}",model.amazon_ads_source.stg_amazon_ads__ad_group_level_report,"{""cost"":""Directly mapped after casting to FLOAT""}"
model.amazon_ads_source.stg_amazon_ads__ad_group_level_report_tmp,impressions,"{""Cleaning"":""The column is cast to INTEGER""}",model.amazon_ads_source.stg_amazon_ads__ad_group_level_report,"{""impressions"":""Directly mapped after casting to INTEGER""}"
