Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
75282,SILVER,31-Jan-17,31-Jan-17,123068822,220200200032,2,192.8,43.85
77385,Silver,31-Jan-17,01-Feb-17,123068867,220200100226,1,133.2,66.7
77547,Gold,31-Jan-17,02-Feb-17,123066956,240200200034,1,17.2,6.55
77696,Silver,31-Jan-17,02-Feb-17,123066957,240100100642,1,72.6,30.95
80225,Silver,31-Jan-17,02-Feb-17,123065068,220101400027,2,137.8,31.4
83415,Silver,31-Jan-17,05-Feb-17,123069205,230100600022,1,84.1,42.15
87549,Silver,31-Jan-17,31-Jan-17,123066556,240800200059,2,81.6,18.45
90242,Gold,31-Jan-17,31-Jan-17,123069242,220200100224,2,289.8,72.55
91172,SILVER,31-Jan-17,01-Feb-17,123067144,220200300071,1,103.8,47.25
92562,Gold,31-Jan-17,01-Feb-17,123064674,240100400089,1,99.8,48.7
93248,Gold,31-Jan-17,31-Jan-17,123067877,220100400026,1,120.5,54.85
1893,Gold,01-Feb-17,02-Feb-17,123071485,240100100253,1,104.2,50.9
2595,Gold,01-Feb-17,02-Feb-17,123071121,210200500016,2,105,22.25
2979,Silver,01-Feb-17,01-Feb-17,123072955,220200200009,1,59,26.85
3160,Silver,01-Feb-17,01-Feb-17,123073216,220100300025,2,206,42.4
6239,Silver,01-Feb-17,01-Feb-17,123073277,220200100115,1,148.1,74.15
9562,Gold,01-Feb-17,01-Feb-17,123073342,230100100002,2,401.4,85.35
11013,Gold,01-Feb-17,01-Feb-17,123071543,240200100232,1,28.2,14.2
13540,Silver,01-Feb-17,01-Feb-17,123073438,240800200062,2,70.8,16.15
15105,Silver,01-Feb-17,01-Feb-17,123073458,240300100022,3,20.7,2.9
16457,Gold,01-Feb-17,01-Feb-17,123072641,220101200007,1,72.2,28.8
18331,Gold,01-Feb-17,02-Feb-17,123073506,240700200005,1,6,2.85
18375,Gold,01-Feb-17,01-Feb-17,123072960,240200100183,1,95.7,47.95
20090,Silver,01-Feb-17,01-Feb-17,123073528,220200300073,1,80,36.5
21331,Silver,01-Feb-17,01-Feb-17,123073555,230100600018,1,64.2,32.2
22261,GOLD,01-Feb-17,01-Feb-17,123071581,220200100101,1,61,28.75
22505,Silver,01-Feb-17,01-Feb-17,123073584,240500200141,1,101.1,48.1
25178,Gold,01-Feb-17,01-Feb-17,123073626,220101300012,2,36.8,8.3
27957,Gold,01-Feb-17,03-Feb-17,123073664,240800100055,2,480.2,110.55
28691,Gold,01-Feb-17,01-Feb-17,123072668,220101400322,1,28.1,12.9
31771,Silver,01-Feb-17,01-Feb-17,123071666,220101400148,1,10.5,4.75
34626,Gold,01-Feb-17,01-Feb-17,123071693,240600100196,1,57.8,25.5
38613,Silver,01-Feb-17,01-Feb-17,123073923,240700200004,1,4.2,2.2
39213,Gold,01-Feb-17,01-Feb-17,123072696,240400200093,1,155.8,64.95
44770,Silver,01-Feb-17,01-Feb-17,123074100,220200300016,1,101,46.05
57711,Gold,01-Feb-17,01-Feb-17,123074334,240200100163,1,54.1,27.15
72537,Gold,01-Feb-17,01-Feb-17,123071797,220101400205,1,24.7,11.1
75936,Gold,01-Feb-17,01-Feb-17,123072761,240600100027,1,35.4,14.25
76629,SILVER,01-Feb-17,01-Feb-17,123072434,220100100599,1,46.4,23.3
80173,Silver,01-Feb-17,01-Feb-17,123072482,240300100032,1,582.7,291.3
80359,SILVER,01-Feb-17,01-Feb-17,123073140,220200200032,1,96.4,43.85
83438,Gold,01-Feb-17,01-Feb-17,123071386,220100100505,2,200.4,50.2
84841,Gold,01-Feb-17,01-Feb-17,123071392,230100200047,2,145.4,35.2
89748,Gold,01-Feb-17,04-Feb-17,123072886,240300300104,3,165,23.45
91244,Gold,01-Feb-17,01-Feb-17,123071999,240600100046,1,8.5,3.3
91977,Silver,01-Feb-17,01-Feb-17,123072920,220100100105,1,117.6,58.9
147,Silver,02-Feb-17,02-Feb-17,123075065,210200600084,1,34.8,14.9
885,Silver,02-Feb-17,07-Feb-17,123075068,230100500087,1,91.1,37.95
1629,Silver,02-Feb-17,02-Feb-17,123077369,240500100029,1,58.9,26.1
1838,Gold,02-Feb-17,02-Feb-17,123077376,220100300017,3,67.2,10.6
2992,Gold,02-Feb-17,02-Feb-17,123078165,220200200005,1,47,21.45
5553,SILVER,02-Feb-17,02-Feb-17,123078637,220101300019,1,55.2,22.15
6142,Silver,02-Feb-17,04-Feb-17,123077405,220101400131,1,22.3,7.75
6238,Gold,02-Feb-17,02-Feb-17,123075117,240800100010,2,158,36.05
6699,GOLD,02-Feb-17,05-Feb-17,123078670,240800200043,2,84.6,18.45
6875,SILVER,02-Feb-17,02-Feb-17,123075122,220100900031,1,86.7,34.7
7353,Gold,02-Feb-17,02-Feb-17,123077717,210200400020,1,38,19.1
8507,Gold,02-Feb-17,02-Feb-17,123075127,240500100043,1,26,8.8
11218,Silver,02-Feb-17,02-Feb-17,123077416,210200600026,1,33.3,13.95
11621,Gold,02-Feb-17,02-Feb-17,123075153,240100300001,1,35.5,17.9
12704,Gold,02-Feb-17,07-Feb-17,123078867,240100100673,1,59.9,25.35
14400,Gold,02-Feb-17,02-Feb-17,123075193,220100100575,1,38.7,19.45
15375,Silver,02-Feb-17,02-Feb-17,123074532,230100500040,2,23.8,5.3
16082,SILVER,02-Feb-17,02-Feb-17,123075220,230100200066,1,12.9,5.45
16934,Silver,02-Feb-17,02-Feb-17,123079005,220100300037,2,231.6,48.7
18416,Gold,02-Feb-17,02-Feb-17,123076816,220101400301,1,52.5,23.95
18914,Gold,02-Feb-17,02-Feb-17,123077757,230100500077,1,173,72.75
19344,Silver,02-Feb-17,02-Feb-17,123077474,240100200012,1,32.2,13.35
20420,Gold,02-Feb-17,02-Feb-17,123079135,210200600050,1,49.6,20.55
21735,SILVER,02-Feb-17,02-Feb-17,123077763,220200300054,2,130.4,29.7
22066,GOLD,02-Feb-17,02-Feb-17,123079174,220100300038,2,282.4,57.95
23302,Gold,02-Feb-17,03-Feb-17,123079177,240100100186,1,273,122.8
24349,Gold,02-Feb-17,02-Feb-17,123076170,240100100511,1,14.1,6.2
25044,Silver,02-Feb-17,02-Feb-17,123078228,230100100034,4,310.8,32.25
25350,Silver,02-Feb-17,08-Feb-17,123079284,240100400057,1,217.5,161.2
26217,Gold,02-Feb-17,02-Feb-17,123076860,240300200017,1,55.4,25.15
27665,GOLD,02-Feb-17,02-Feb-17,123077797,230100600033,1,85.1,40.65
27830,Silver,02-Feb-17,02-Feb-17,123076183,220100800019,1,21.4,10.2
31501,Gold,02-Feb-17,02-Feb-17,123079448,220100100265,1,44.7,22.45
32175,Gold,02-Feb-17,02-Feb-17,123075438,240400100009,1,130.6,62.9
32921,Gold,02-Feb-17,02-Feb-17,123076876,240100100640,1,13,5.5
33336,Silver,02-Feb-17,04-Feb-17,123077521,220100100014,1,12,6.5
34002,Gold,02-Feb-17,02-Feb-17,123076210,210200500010,1,100.6,43.45
36387,Silver,02-Feb-17,03-Feb-17,123075500,230100500083,1,51.8,25.85
36392,Gold,02-Feb-17,02-Feb-17,123076904,240400300039,1,19.6,7.9
37207,Gold,02-Feb-17,02-Feb-17,123079656,240800100053,2,533.4,106.75
38952,Silver,02-Feb-17,04-Feb-17,123075917,240500200128,1,41.9,17.5
40239,Gold,02-Feb-17,03-Feb-17,123079726,240800200003,2,203.75,40.75
41134,Silver,02-Feb-17,02-Feb-17,123077584,220100100365,1,128.1,64.15
41634,Gold,02-Feb-17,02-Feb-17,123079761,240600100200,1,17.9,7.65
42153,GOLD,02-Feb-17,02-Feb-17,123079793,230100500066,1,12.7,6.1
42413,Silver,02-Feb-17,02-Feb-17,123079799,220100300001,2,180.4,38.3
43100,Gold,02-Feb-17,02-Feb-17,123075921,240300300033,1,54.6,23.15
44722,Gold,02-Feb-17,02-Feb-17,123079847,220101400211,1,34.9,15.6
47520,Gold,02-Feb-17,02-Feb-17,123079925,230100700002,2,440,135
49518,Gold,02-Feb-17,02-Feb-17,123075651,240500200091,1,10.2,4.9
51236,Gold,02-Feb-17,02-Feb-17,123080030,220100400028,1,68.5,32.6
51304,Gold,02-Feb-17,05-Feb-17,123080031,240100400009,1,65.5,25.6
54171,Gold,02-Feb-17,02-Feb-17,123077860,210200400060,1,64.8,32.5
54937,Gold,02-Feb-17,05-Feb-17,123077635,230100600031,1,88.5,42.45
55114,Gold,02-Feb-17,02-Feb-17,123080143,220100100198,1,153.6,76.9
56188,GOLD,02-Feb-17,04-Feb-17,123077045,220200200042,1,127.3,58
57769,Silver,02-Feb-17,02-Feb-17,123074658,220101100022,3,64.5,8.95
58435,Silver,02-Feb-17,02-Feb-17,123080188,220200100052,1,196.5,98.35
58638,Gold,02-Feb-17,02-Feb-17,123077917,230100600015,1,78.2,39.2
58956,Silver,02-Feb-17,02-Feb-17,123080228,220100200016,1,34.4,13.8
60010,Silver,02-Feb-17,03-Feb-17,123080273,240400200084,1,68.4,28.55
60558,Silver,02-Feb-17,07-Feb-17,123077690,220101400033,1,10.1,4.45
60863,Silver,02-Feb-17,02-Feb-17,123080299,220100900020,1,14.9,5.8
62167,Gold,02-Feb-17,02-Feb-17,123080313,210200700004,1,12.7,5.75
63675,Silver,02-Feb-17,02-Feb-17,123075848,220200100121,1,68.6,34.4
64948,Silver,02-Feb-17,02-Feb-17,123080392,240700100007,1,22.85,9.3
65177,Silver,02-Feb-17,02-Feb-17,123078317,240100100641,1,233.2,99.15
70373,Silver,02-Feb-17,04-Feb-17,123077080,210201000166,1,56.7,25.8
71069,Gold,02-Feb-17,02-Feb-17,123075960,220100400022,1,98.9,47.7
71070,Silver,02-Feb-17,03-Feb-17,123074999,240200100229,1,160.8,78.5
72410,GOLD,02-Feb-17,05-Feb-17,123076401,240200100109,1,133.9,68.45
72444,Gold,02-Feb-17,02-Feb-17,123077941,220200300101,1,130.4,58.05
73186,Silver,02-Feb-17,02-Feb-17,123077968,220200100087,1,113.7,56.95
73331,Silver,02-Feb-17,02-Feb-17,123078336,240100400079,1,230.3,102.45
73914,Gold,02-Feb-17,02-Feb-17,123076438,220200100218,1,75.2,37.7
75255,Gold,02-Feb-17,05-Feb-17,123076440,230100600021,1,84.2,42.2
76233,Gold,02-Feb-17,02-Feb-17,123077187,220101400386,1,166.1,75.9
76495,Gold,02-Feb-17,02-Feb-17,123078008,220101000007,1,23.8,10.65
77691,SILVER,02-Feb-17,02-Feb-17,123074794,230100600025,2,251.8,63.05
79035,Silver,02-Feb-17,03-Feb-17,123075029,240200100114,1,167.4,83.8
79585,Gold,02-Feb-17,02-Feb-17,123077196,210200900049,1,39.7,17.95
81910,Silver,02-Feb-17,07-Feb-17,123078041,220200100147,1,115.5,57.85
82801,Silver,02-Feb-17,07-Feb-17,123074864,240100400098,2,503.6,125.85
84152,SILVER,02-Feb-17,07-Feb-17,123077231,210200600099,1,46.7,21.1
86527,Gold,02-Feb-17,02-Feb-17,123077266,240300100006,1,16.4,7.95
87521,Silver,02-Feb-17,02-Feb-17,123078086,220101400326,1,31.9,14.6
87678,GOLD,02-Feb-17,02-Feb-17,123076650,240100100672,1,197.9,84.9
88374,Silver,02-Feb-17,05-Feb-17,123076653,240700400010,1,61.3,31.95
88385,Silver,02-Feb-17,02-Feb-17,123076032,210200500006,1,24,11.95
89197,Gold,02-Feb-17,08-Feb-17,123077309,210201000004,1,33.9,14.75
90380,Gold,02-Feb-17,02-Feb-17,123078127,220200200050,1,107.5,53.85
90968,Silver,02-Feb-17,02-Feb-17,123074977,220101100013,2,22.6,4.95
91245,Gold,02-Feb-17,06-Feb-17,123074979,210201000086,3,51.3,7.65
93777,Gold,02-Feb-17,02-Feb-17,123078155,240800200009,2,171.2,34.3
93866,GOLD,02-Feb-17,02-Feb-17,123078158,220100100182,1,89.6,44.9
94086,Silver,02-Feb-17,02-Feb-17,123078498,210201000126,1,6.5,2.3
869,Gold,03-Feb-17,03-Feb-17,123082774,230100100025,2,60.6,13.15
975,GOLD,03-Feb-17,05-Feb-17,123084654,240800200020,2,326.8,74.3
2877,Silver,03-Feb-17,03-Feb-17,123083383,220101400263,1,132.2,60.25
3700,Silver,03-Feb-17,03-Feb-17,123084680,240500200121,1,25.4,12.1
3862,Gold,03-Feb-17,03-Feb-17,123081097,220200300106,1,78.3,35.75
6040,Gold,03-Feb-17,03-Feb-17,123084728,220100500020,1,104.4,46.25
6391,GOLD,03-Feb-17,03-Feb-17,123081937,220200100190,1,63.5,29.95
8179,Gold,03-Feb-17,04-Feb-17,123084846,240700400020,1,71.3,37.15
8912,Gold,03-Feb-17,08-Feb-17,123080506,240100200004,1,35.2,14.8
11260,Gold,03-Feb-17,03-Feb-17,123084914,220100100528,1,35,17.6
11358,Gold,03-Feb-17,03-Feb-17,123081746,240100400043,1,266,131.5
14171,Gold,03-Feb-17,03-Feb-17,123084321,220200100147,1,115.5,57.85
14282,GOLD,03-Feb-17,03-Feb-17,123081180,230100500077,1,173,72.75
16289,Silver,03-Feb-17,06-Feb-17,123085087,220200300061,2,212.8,48.45
16598,Silver,03-Feb-17,03-Feb-17,123085093,240700200009,1,26.7,10.85
18963,Silver,03-Feb-17,08-Feb-17,123084331,230100100046,2,269.6,55.1
19903,Silver,03-Feb-17,03-Feb-17,123082010,220200300082,1,71,32.3
21698,Gold,03-Feb-17,03-Feb-17,123084332,240100400044,1,353.6,174.75
22045,Silver,03-Feb-17,03-Feb-17,123082031,240100100581,1,27.5,11.35
24384,Gold,03-Feb-17,03-Feb-17,123084351,230100500096,1,35.5,17.25
26876,Silver,03-Feb-17,03-Feb-17,123082052,240200100198,1,59.1,29.05
28431,Silver,03-Feb-17,03-Feb-17,123085326,220200100023,1,72.8,36.5
28783,Silver,03-Feb-17,03-Feb-17,123082069,210200300103,1,19.7,9.95
30304,Gold,03-Feb-17,03-Feb-17,123081383,240100400062,1,113.2,54
30618,Gold,03-Feb-17,03-Feb-17,123081755,220101400109,1,49.5,22.6
30650,Gold,03-Feb-17,04-Feb-17,123085340,210200300065,1,11.7,5.9
31147,Gold,03-Feb-17,05-Feb-17,123082759,210201000083,1,23,10.55
33798,Silver,03-Feb-17,03-Feb-17,123081391,220101400035,1,103.7,47.2
35377,Gold,03-Feb-17,03-Feb-17,123083917,240200100173,1,479.6,245.25
37064,GOLD,03-Feb-17,03-Feb-17,123082081,240100100411,1,6.8,3.1
37271,Gold,03-Feb-17,03-Feb-17,123080653,240300300018,1,51.6,22
38338,Gold,03-Feb-17,05-Feb-17,123080661,220100100556,2,94,23.6
39137,Silver,03-Feb-17,03-Feb-17,123082885,220100100103,1,11.1,5.65
39522,Gold,03-Feb-17,03-Feb-17,123085588,210200600128,1,17.9,7.85
39961,GOLD,03-Feb-17,03-Feb-17,123083935,220200200041,1,112.6,51.3
40688,Silver,03-Feb-17,03-Feb-17,123083548,240300300030,1,40.6,17.45
41908,Gold,03-Feb-17,07-Feb-17,123085634,240800200042,7,335.3,20.9
44513,Silver,03-Feb-17,03-Feb-17,123085675,220101400329,1,21.8,9.75
47085,Silver,03-Feb-17,03-Feb-17,123085814,240100100730,1,181.5,77.85
49487,GOLD,03-Feb-17,03-Feb-17,123083602,240700400011,1,18,8.2
49823,Silver,03-Feb-17,08-Feb-17,123080719,210201000125,3,153.9,23.4
50211,GOLD,03-Feb-17,03-Feb-17,123085867,240800100067,5,1367.5,116.6
51744,Silver,03-Feb-17,03-Feb-17,123080730,240200100052,2,199.4,51.4
56117,Silver,03-Feb-17,03-Feb-17,123081826,220101400005,1,94,42.75
56940,Gold,03-Feb-17,04-Feb-17,123080439,240100100152,2,339.6,82.95
58517,Silver,03-Feb-17,03-Feb-17,123086053,230100500077,1,173,72.75
59893,GOLD,03-Feb-17,08-Feb-17,123083988,220100300027,2,423.4,88.3
63505,Gold,03-Feb-17,06-Feb-17,123084440,230100200073,1,46.9,20.2
70175,GOLD,03-Feb-17,03-Feb-17,123082998,240400200088,1,197.4,82.25
72433,Gold,03-Feb-17,03-Feb-17,123083036,240800200034,2,133.4,30.25
76408,Silver,03-Feb-17,03-Feb-17,123081860,230100500023,1,7.2,3.1
77013,Gold,03-Feb-17,03-Feb-17,123082528,240200200080,1,93.8,9.4
78120,Gold,03-Feb-17,05-Feb-17,123084118,230100100056,4,1392.8,152.1
78477,Gold,03-Feb-17,03-Feb-17,123080858,240100100305,3,26.1,4
80432,SILVER,03-Feb-17,03-Feb-17,123084143,220200100011,1,61.9,55.85
80511,Silver,03-Feb-17,03-Feb-17,123082561,220200300078,4,208.4,23.8
80751,Gold,03-Feb-17,03-Feb-17,123084528,220100100309,1,96.3,48.25
81220,SILVER,03-Feb-17,03-Feb-17,123083137,240100400100,1,154.6,116.6
84691,Gold,03-Feb-17,03-Feb-17,123080899,240300100028,1,469.4,221.25
86653,Silver,03-Feb-17,03-Feb-17,123084580,210200100005,1,13,5.75
88237,Gold,03-Feb-17,04-Feb-17,123080454,240100100061,1,12.9,6.35
89382,Silver,03-Feb-17,08-Feb-17,123081909,240500100029,1,58.9,26.1
89816,Silver,03-Feb-17,06-Feb-17,123084206,220100100536,2,408.8,102.3
89958,GOLD,03-Feb-17,03-Feb-17,123083293,230100100035,4,283.2,29.8
93234,Gold,03-Feb-17,03-Feb-17,123084240,220100500026,1,63,28.7
148,Silver,04-Feb-17,04-Feb-17,123089061,240100400105,1,478,238.95
161,Silver,04-Feb-17,09-Feb-17,123090606,240100100466,1,39.4,17.55
344,Silver,04-Feb-17,04-Feb-17,123087759,240500200091,1,10.2,4.9
1118,Silver,04-Feb-17,04-Feb-17,123087802,240300200073,2,41.2,5.2
1626,Silver,04-Feb-17,04-Feb-17,123087583,240100300001,1,35.5,17.9
1652,GOLD,04-Feb-17,04-Feb-17,123090631,240500200103,1,64.2,26.8
1769,Gold,04-Feb-17,07-Feb-17,123089075,220101400419,1,59.4,29.65
3314,Silver,04-Feb-17,06-Feb-17,123086760,230100500098,1,60.5,30.35
6970,Silver,04-Feb-17,08-Feb-17,123089101,220101400148,1,10.5,4.75
8624,Gold,04-Feb-17,04-Feb-17,123088546,210200300107,1,34.4,17.3
9079,Silver,04-Feb-17,04-Feb-17,123086326,240600100027,2,70.8,14.25
10154,GOLD,04-Feb-17,04-Feb-17,123087889,220200100056,1,143.7,71.95
11748,Gold,04-Feb-17,04-Feb-17,123086837,240100200004,1,35.2,14.8
13875,Silver,04-Feb-17,06-Feb-17,123091067,230100100013,2,226.2,58.9
13986,SILVER,04-Feb-17,08-Feb-17,123086868,240400200016,2,355.2,50.4
15137,Gold,04-Feb-17,04-Feb-17,123089181,240100100366,1,16.3,7.8
16992,Silver,04-Feb-17,04-Feb-17,123086924,240100100231,1,11.4,5.3
18010,Silver,04-Feb-17,06-Feb-17,123086353,220100200018,2,76,15.2
18189,Silver,04-Feb-17,07-Feb-17,123091169,240700200010,1,25.7,9.85
19190,Silver,04-Feb-17,05-Feb-17,123086944,230100700008,1,494.4,241
19449,Gold,04-Feb-17,04-Feb-17,123089573,220100300021,2,34.8,8.2
22816,Silver,04-Feb-17,04-Feb-17,123091301,220100100450,1,75.2,37.55
27293,SILVER,04-Feb-17,04-Feb-17,123087942,220100100340,1,41.1,20.65
27505,Gold,04-Feb-17,04-Feb-17,123087040,220100100172,1,110.3,55.25
28148,GOLD,04-Feb-17,04-Feb-17,123090230,240700400007,1,18.3,8.1
30513,Silver,04-Feb-17,04-Feb-17,123091460,230100100005,2,313.8,66.75
30720,Gold,04-Feb-17,04-Feb-17,123089233,230100100062,2,283.4,61
31338,Silver,04-Feb-17,04-Feb-17,123089246,240100100468,1,18,8.25
32098,SILVER,04-Feb-17,04-Feb-17,123089263,220200100094,1,119.4,59.8
33316,Gold,04-Feb-17,04-Feb-17,123087068,240100100614,1,35.5,15.2
33848,Silver,04-Feb-17,09-Feb-17,123086450,240100400088,2,365.2,86.9
36206,Gold,04-Feb-17,04-Feb-17,123089275,240100100380,1,9.2,4.3
37547,Silver,04-Feb-17,04-Feb-17,123088693,220200100104,1,94.3,47.25
37801,Gold,04-Feb-17,10-Feb-17,123090589,230100600008,1,131.2,64.25
37916,Gold,04-Feb-17,09-Feb-17,123089284,220100300021,2,34.8,8.2
37921,SILVER,04-Feb-17,09-Feb-17,123090147,220200100078,1,110.8,55.5
41538,Silver,04-Feb-17,10-Feb-17,123091676,240500200007,1,9.5,4.55
42520,Gold,04-Feb-17,13-Feb-17,123088063,240600100179,1,34.8,14.55
44551,Gold,04-Feb-17,04-Feb-17,123091787,220101400391,1,102.9,46.95
45721,Silver,04-Feb-17,04-Feb-17,123087187,240100200004,1,35.2,14.8
46238,Silver,04-Feb-17,05-Feb-17,123089327,220100100197,2,202.6,50.75
46324,Gold,04-Feb-17,09-Feb-17,123088729,220101400374,1,33.7,15.7
48500,Silver,04-Feb-17,04-Feb-17,123091878,210200700005,1,16.9,7.4
52191,Gold,04-Feb-17,04-Feb-17,123091938,240100100604,1,83.9,35
52505,Silver,04-Feb-17,04-Feb-17,123089366,240100200005,1,32.4,13.65
52686,Silver,04-Feb-17,05-Feb-17,123091977,240700200025,1,14.6,6.2
52731,SILVER,04-Feb-17,10-Feb-17,123089373,220100300018,2,51.2,12.1
53230,Silver,04-Feb-17,04-Feb-17,123091987,220101400130,1,16.9,5.7
53604,Silver,04-Feb-17,04-Feb-17,123092008,230100700011,1,252,103.95
54537,Silver,04-Feb-17,07-Feb-17,123092079,240800200024,2,63.4,14
54945,SILVER,04-Feb-17,04-Feb-17,123089401,220200100134,1,54.4,27.3
54947,Silver,04-Feb-17,05-Feb-17,123087383,230100200063,1,13,5.55
55601,SILVER,04-Feb-17,04-Feb-17,123086491,240400300032,2,63.8,12.85
55920,Silver,04-Feb-17,04-Feb-17,123088176,220200100241,1,35.4,17.8
55980,Gold,04-Feb-17,04-Feb-17,123092144,210201000130,1,29.6,13.2
56478,Silver,04-Feb-17,06-Feb-17,123087414,240400300034,1,34.2,13.75
56618,Gold,04-Feb-17,05-Feb-17,123087424,230100500085,1,237.6,97.9
57190,Silver,04-Feb-17,04-Feb-17,123087436,220200100097,1,89.8,45
58699,SILVER,04-Feb-17,04-Feb-17,123092262,220101400421,1,35.8,17.85
58868,Silver,04-Feb-17,04-Feb-17,123092268,240400300012,1,63,26.15
59912,Silver,04-Feb-17,04-Feb-17,123088198,220101400233,1,61.3,27.9
61208,Silver,04-Feb-17,04-Feb-17,123087491,240200200080,1,93.8,9.4
61385,Silver,04-Feb-17,04-Feb-17,123088809,230100100046,2,269.6,55.1
61734,Gold,04-Feb-17,04-Feb-17,123087501,240400300035,1,19.1,7.7
62756,SILVER,04-Feb-17,09-Feb-17,123092371,240100100063,1,22.9,9.25
62859,Gold,04-Feb-17,07-Feb-17,123092380,240700400028,1,38.1,19.75
65488,Gold,04-Feb-17,04-Feb-17,123087568,220200300018,1,61.6,28.05
65529,Gold,04-Feb-17,06-Feb-17,123088814,240100400036,1,213.3,104.1
71343,Gold,04-Feb-17,04-Feb-17,123088854,230100600005,1,129.8,63.2
72383,Gold,04-Feb-17,04-Feb-17,123090411,240600100158,1,5.7,2.3
73724,Silver,04-Feb-17,04-Feb-17,123089787,220100500018,1,65.8,30
73805,Gold,04-Feb-17,04-Feb-17,123089790,220100800047,1,76.6,36.5
73821,Silver,04-Feb-17,04-Feb-17,123089794,220101400294,1,34,15.5
74096,Silver,04-Feb-17,04-Feb-17,123090450,230100100013,2,226.2,58.9
75321,Silver,04-Feb-17,07-Feb-17,123087652,240800200001,5,847.5,67.8
75730,Platinum,04-Feb-17,08-Feb-17,123088236,220200200041,1,112.6,51.3
75994,Gold,04-Feb-17,04-Feb-17,123088240,240600100028,1,18.6,7.5
79454,GOLD,04-Feb-17,04-Feb-17,123088933,220100500018,1,65.8,30
80292,Gold,04-Feb-17,06-Feb-17,123088940,210200600103,1,24.9,10.05
80999,GOLD,04-Feb-17,04-Feb-17,123088308,220200300009,1,52,23.75
83212,Gold,04-Feb-17,04-Feb-17,123089954,220200100093,1,100.4,50.3
83930,Gold,04-Feb-17,04-Feb-17,123089963,240700400034,1,13.2,5.95
84393,SILVER,04-Feb-17,04-Feb-17,123089981,220100900039,1,68.6,24.75
88240,Silver,04-Feb-17,05-Feb-17,123087729,240500200044,1,59.4,24.75
90301,GOLD,04-Feb-17,05-Feb-17,123090089,240300200060,1,23.9,10.15
93697,Silver,04-Feb-17,04-Feb-17,123090134,230100200025,1,250.1,113.65
93978,Silver,04-Feb-17,04-Feb-17,123090140,220200200022,1,57.3,33.9
1750,Silver,05-Feb-17,05-Feb-17,123092973,230100100039,4,232.8,23.35
1863,Gold,05-Feb-17,05-Feb-17,123096414,220100100261,1,39.1,19.65
2449,Gold,05-Feb-17,05-Feb-17,123092982,230100500092,1,115.6,48.15
3060,Silver,05-Feb-17,05-Feb-17,123096443,220101200014,1,88,38.25
3405,Gold,05-Feb-17,05-Feb-17,123095213,240500100045,1,83.4,33.45
4177,Silver,05-Feb-17,14-Feb-17,123095222,220101300017,1,16.5,7.45
4213,Silver,05-Feb-17,05-Feb-17,123096475,220100100323,1,52.1,24.8
6786,Silver,05-Feb-17,05-Feb-17,123095239,230100100051,2,369.8,78.15
6858,Silver,05-Feb-17,05-Feb-17,123096634,240700200021,1,19.1,10.15
7865,Silver,05-Feb-17,05-Feb-17,123093829,240200100114,2,334.8,83.8
9306,Gold,05-Feb-17,05-Feb-17,123095257,230100500022,1,150.1,64.1
10192,GOLD,05-Feb-17,05-Feb-17,123096685,220101400043,1,17.9,7.85
10417,GOLD,05-Feb-17,05-Feb-17,123096700,220101400131,1,22.3,7.75
10892,Gold,05-Feb-17,05-Feb-17,123093045,230100500087,1,91.1,37.95
11689,Gold,05-Feb-17,05-Feb-17,123096720,220100300018,2,51.2,12.1
12699,GOLD,05-Feb-17,05-Feb-17,123096765,240400300023,1,49.4,19.8
13227,Silver,05-Feb-17,05-Feb-17,123094536,240400300034,1,34.2,13.75
13249,Gold,05-Feb-17,10-Feb-17,123095296,220100600010,2,476.2,113.4
13458,Gold,05-Feb-17,05-Feb-17,123095569,220101400394,1,94.8,42.6
13678,Silver,05-Feb-17,05-Feb-17,123096787,230100500082,1,126.1,58.6
16942,GOLD,05-Feb-17,05-Feb-17,123096028,220200300103,1,56.3,25.05
16993,Silver,05-Feb-17,10-Feb-17,123093100,230100700002,1,220,135
17745,Silver,05-Feb-17,05-Feb-17,123096835,210200300024,1,66.6,33.4
22287,Gold,05-Feb-17,05-Feb-17,123093864,210200600127,1,31.3,13.4
22525,Silver,05-Feb-17,07-Feb-17,123096932,230100600008,1,131.2,64.25
24171,Gold,05-Feb-17,05-Feb-17,123097013,230100600028,1,96.7,48.45
25210,Gold,05-Feb-17,05-Feb-17,123094586,220200100241,2,70.8,17.8
25618,Silver,05-Feb-17,05-Feb-17,123093190,240800200034,2,133.4,30.25
26063,Silver,05-Feb-17,12-Feb-17,123097049,220101400404,1,81.8,40.85
26115,Silver,05-Feb-17,05-Feb-17,123093238,240400200051,1,186.3,88.8
26260,Silver,05-Feb-17,05-Feb-17,123094593,240600100161,1,66.1,30.5
26263,Silver,05-Feb-17,05-Feb-17,123093677,230100600021,1,84.2,42.2
26537,Gold,05-Feb-17,07-Feb-17,123092526,220101400110,2,116.2,25.9
27425,Gold,05-Feb-17,05-Feb-17,123095343,240200200024,1,124.2,12.4
28166,GOLD,05-Feb-17,05-Feb-17,123097097,230100500068,1,1.7,0.8
28895,Silver,05-Feb-17,05-Feb-17,123095355,240100100689,1,55,22.95
29396,GOLD,05-Feb-17,05-Feb-17,123096037,230100200066,1,12.9,5.45
33467,Silver,05-Feb-17,05-Feb-17,123093278,220200300095,1,117,53.3
34239,SILVER,05-Feb-17,11-Feb-17,123095625,240300100006,1,16.4,7.95
