input_model,input_column,tags,output_model,output_columns
model.hubspot.hubspot__email_event_sent,email_send_timestamp,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_sends,"{""email_send_timestamp"":""Directly copied to the output""}"
model.hubspot.hubspot__email_event_sent,email_send_id,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""Used as the key to join with the metrics and unsubscribes CTEs""}",model.hubspot.hubspot__email_sends,"{""email_send_id"":""Directly copied to the output""}"
model.hubspot.hubspot__email_event_sent,contact_id,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_sends,"{""contact_id"":""Directly copied to the output""}"
model.hubspot.int_hubspot__email_aggregate_status_change,email_send_id,"{""Integration"":""This column is used as the key to join the aggregated status change data with the main email event data"",""Direct"":""The column is directly copied to the output without transformation""}",model.hubspot.hubspot__email_sends,"{""email_send_id"":""It is directly copied to the output column of the same name"",""unsubscribes"":""It is used to join and bring in the unsubscribe count"",""was_unsubcribed"":""It is used to join and bring in the unsubscribe information, which is then used to calculate this boolean flag""}"
model.hubspot.int_hubspot__email_event_aggregates,email_send_id,"{""Integration"":""This column is used as the key to join the aggregated metrics with the main email sent events."",""Direct"":""The column is directly copied to the output without transformation.""}",model.hubspot.hubspot__email_sends,"{""email_send_id"":""It is directly copied to the output column with the same name.""}"
model.hubspot.hubspot__engagements,contact_ids,"{""Integration"":""This column is indirectly used through the join with the engagement_contacts table, which likely contains the individual contact IDs derived from this list."",""Aggregation"":""The contact IDs are used in the GROUP BY clause to aggregate engagement counts per contact.""}",model.hubspot.int_hubspot__engagement_metrics__by_contact,"{""contact_id"":""The individual contact IDs from this list are mapped to the output 'contact_id' column.""}"
model.hubspot.hubspot__email_event_status_change,email_send_id,"{""Filtering"":""The column is filtered to exclude null values (WHERE NOT email_send_id IS NULL)"",""Aggregation"":""The column is used in the GROUP BY clause""}",model.hubspot.int_hubspot__email_aggregate_status_change,"{""email_send_id"":""This column is directly copied to the output""}"
model.hubspot.int_hubspot__contact_merge_adjust,contact_id,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used in the final SELECT statement""}",model.hubspot.hubspot__email_event_deferred,"{""contact_id"":""Directly copied to the output""}"
model.hubspot.int_hubspot__contact_merge_adjust,is_contact_deleted,"{""Direct"":""The column is directly copied, with a COALESCE function applied"",""Integration"":""The column is used in the final SELECT statement""}",model.hubspot.hubspot__email_event_deferred,"{""is_contact_deleted"":""Copied to the output with COALESCE(is_contact_deleted, FALSE)""}"
model.hubspot.int_hubspot__contact_merge_adjust,email,"{""Integration"":""The column is used as the key to join with recipient_email_address""}",model.hubspot.hubspot__email_event_deferred,
model.hubspot.int_hubspot__contact_merge_adjust,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as part of the join operation between the contacts table and the events_joined CTE""}",model.hubspot.hubspot__email_event_deferred,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_deferred,"{""_fivetran_synced"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event,created_timestamp,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_deferred,"{""created_timestamp"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event,email_campaign_id,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_deferred,"{""email_campaign_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event,event_id,"{""Integration"":""The column is used as the key to join with the base table""}",model.hubspot.hubspot__email_event_deferred,"{""event_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event,recipient_email_address,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as a key to join with the contacts table""}",model.hubspot.hubspot__email_event_deferred,"{""recipient_email_address"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,sent_by_event_id,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_deferred,"{""email_send_id"":""Directly copied to the output and renamed""}"
model.hubspot_source.stg_hubspot__email_event,sent_timestamp,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_deferred,"{""email_send_timestamp"":""Directly copied to the output and renamed""}"
model.hubspot_source.stg_hubspot__email_event_deferred,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_deferred,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_deferred,attempt_number,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_deferred,"{""attempt_number"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_deferred,event_id,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as the key to join with the events table""}",model.hubspot.hubspot__email_event_deferred,"{""event_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_deferred,returned_response,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_deferred,"{""returned_response"":""Directly copied to the output""}"
model.hubspot.int_hubspot__contact_merge_adjust,contact_id,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as part of the LEFT JOIN operation""}",model.hubspot.hubspot__email_event_dropped,"{""contact_id"":""Directly copied to the output""}"
model.hubspot.int_hubspot__contact_merge_adjust,is_contact_deleted,"{""Direct"":""The column is directly copied, but with a COALESCE function applied"",""Cleaning"":""The column is cleaned by applying a default value of FALSE if it's NULL""}",model.hubspot.hubspot__email_event_dropped,"{""is_contact_deleted"":""Copied to the output with COALESCE applied""}"
model.hubspot.int_hubspot__contact_merge_adjust,email,"{""Integration"":""The column is used as the key to join with recipient_email_address from the events table""}",model.hubspot.hubspot__email_event_dropped,
model.hubspot.int_hubspot__contact_merge_adjust,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_dropped,"{""_fivetran_synced"":""It is directly copied to the output '_fivetran_synced' column""}"
model.hubspot_source.stg_hubspot__email_event,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_dropped,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,created_timestamp,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_dropped,"{""created_timestamp"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,email_campaign_id,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_dropped,"{""email_campaign_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,event_id,"{""Integration"":""This column is used as the key to join tables""}",model.hubspot.hubspot__email_event_dropped,"{""event_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,recipient_email_address,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as a key to join with the contacts table""}",model.hubspot.hubspot__email_event_dropped,"{""recipient_email_address"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__email_event,sent_by_event_id,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is renamed for clarity""}",model.hubspot.hubspot__email_event_dropped,"{""email_send_id"":""Directly mapped and renamed""}"
model.hubspot_source.stg_hubspot__email_event,sent_timestamp,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is renamed for clarity""}",model.hubspot.hubspot__email_event_dropped,"{""email_send_timestamp"":""Directly mapped and renamed""}"
model.hubspot_source.stg_hubspot__email_event_dropped,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_dropped,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_dropped,bcc_emails,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_dropped,"{""bcc_emails"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_dropped,cc_emails,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_dropped,"{""cc_emails"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_dropped,drop_message,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_dropped,"{""drop_message"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_dropped,drop_reason,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_dropped,"{""drop_reason"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_dropped,email_subject,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_dropped,"{""email_subject"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_dropped,event_id,"{""Direct"":""This column is directly copied without any transformation"",""Integration"":""This column is used as the key to join with the events table""}",model.hubspot.hubspot__email_event_dropped,"{""event_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_dropped,from_email,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_dropped,"{""from_email"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_dropped,reply_to_email,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_dropped,"{""reply_to_email"":""Directly copied to the output""}"
model.hubspot.int_hubspot__contact_merge_adjust,contact_id,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as a key to join with the email events data""}",model.hubspot.hubspot__email_event_opens,"{""contact_id"":""Directly copied to the output""}"
model.hubspot.int_hubspot__contact_merge_adjust,is_contact_deleted,"{""Direct"":""The column is directly copied, but with a COALESCE function to default to FALSE if null""}",model.hubspot.hubspot__email_event_opens,"{""is_contact_deleted"":""Copied to the output with COALESCE applied""}"
model.hubspot.int_hubspot__contact_merge_adjust,email,"{""Integration"":""The column is used as a key to join with the email events data""}",model.hubspot.hubspot__email_event_opens,
model.hubspot.int_hubspot__contact_merge_adjust,_fivetran_synced,"{""Direct"":""This column is directly copied from the input table to the output without any transformation."",""Integration"":""This column is implicitly used in the LEFT JOIN operation between the events_joined CTE and the contacts table.""}",model.hubspot.hubspot__email_event_opens,"{""_fivetran_synced"":""This column is directly mapped to the output '_fivetran_synced' column.""}"
model.hubspot_source.stg_hubspot__email_event,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_opens,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,created_timestamp,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_opens,"{""created_timestamp"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,email_campaign_id,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_opens,"{""email_campaign_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,event_id,"{""Integration"":""This column is used as the key to join with the base table""}",model.hubspot.hubspot__email_event_opens,"{""event_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,recipient_email_address,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as a key to join with the contacts table""}",model.hubspot.hubspot__email_event_opens,"{""recipient_email_address"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,sent_by_event_id,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_opens,"{""email_send_id"":""Directly copied to the output and renamed""}"
model.hubspot_source.stg_hubspot__email_event,sent_timestamp,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_opens,"{""email_send_timestamp"":""Directly copied to the output and renamed""}"
model.hubspot_source.stg_hubspot__email_event_open,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_opens,"{""_fivetran_synced"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event_open,browser,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_opens,"{""browser"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event_open,duration_open,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_opens,"{""duration_open"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event_open,event_id,"{""Direct"":""This column is directly copied without any transformation"",""Integration"":""Used as the key to join with the events table""}",model.hubspot.hubspot__email_event_opens,"{""event_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event_open,geo_location,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_opens,"{""geo_location"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event_open,ip_address,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_opens,"{""ip_address"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event_open,user_agent,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_opens,"{""user_agent"":""Directly copied""}"
model.hubspot.int_hubspot__contact_merge_adjust,contact_id,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as part of the join condition with the contacts table""}",model.hubspot.hubspot__email_event_clicks,"{""contact_id"":""Directly copied to the output""}"
model.hubspot.int_hubspot__contact_merge_adjust,is_contact_deleted,"{""Cleaning"":""The column is cleaned by coalescing with FALSE if it's null""}",model.hubspot.hubspot__email_event_clicks,"{""is_contact_deleted"":""Cleaned and mapped to the output""}"
model.hubspot.int_hubspot__contact_merge_adjust,email,"{""Integration"":""The column is used as the key to join with the recipient_email_address from the events table""}",model.hubspot.hubspot__email_event_clicks,
model.hubspot.int_hubspot__contact_merge_adjust,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as part of the join condition between the contacts table and the events_joined CTE""}",model.hubspot.hubspot__email_event_clicks,"{""_fivetran_synced"":""It is directly mapped to the output column of the same name""}"
model.hubspot_source.stg_hubspot__email_event,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_clicks,"{""_fivetran_synced"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event,created_timestamp,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_clicks,"{""created_timestamp"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event,email_campaign_id,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_clicks,"{""email_campaign_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event,event_id,"{""Integration"":""This column is used as the key to join tables""}",model.hubspot.hubspot__email_event_clicks,"{""event_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event,recipient_email_address,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as a key to join with the contacts table""}",model.hubspot.hubspot__email_event_clicks,"{""recipient_email_address"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,sent_by_event_id,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is renamed to 'email_send_id' in the output""}",model.hubspot.hubspot__email_event_clicks,"{""email_send_id"":""Renamed and directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,sent_timestamp,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is renamed to 'email_send_timestamp' in the output""}",model.hubspot.hubspot__email_event_clicks,"{""email_send_timestamp"":""Renamed and directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_click,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_clicks,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_click,browser,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_clicks,"{""browser"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_click,click_url,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_clicks,"{""click_url"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_click,event_id,"{""Direct"":""This column is directly copied without any transformation"",""Integration"":""Used as the key to join with the events table""}",model.hubspot.hubspot__email_event_clicks,"{""event_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_click,geo_location,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_clicks,"{""geo_location"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_click,ip_address,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_clicks,"{""ip_address"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_click,referer_url,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_clicks,"{""referer_url"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_click,user_agent,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_clicks,"{""user_agent"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__company_property_history,change_source,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__company_history,"{""change_source"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__company_property_history,change_source_id,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__company_history,"{""change_source_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__company_property_history,change_timestamp,"{""Direct"":""The column is directly copied as valid_from"",""Other"":""Used in LEAD function to calculate valid_to"",""Deduplication"":""Used in window function to order changes""}",model.hubspot.hubspot__company_history,"{""valid_from"":""Directly mapped to change_timestamp"",""valid_to"":""Indirectly used to calculate the next change timestamp""}"
model.hubspot_source.stg_hubspot__company_property_history,company_id,"{""Direct"":""The column is directly copied without any transformation"",""Deduplication"":""Used in window function to partition changes by company"",""Other"":""Used in surrogate key generation""}",model.hubspot.hubspot__company_history,"{""company_id"":""Directly copied to the output"",""id"":""Part of the surrogate key generation""}"
model.hubspot_source.stg_hubspot__company_property_history,field_name,"{""Direct"":""The column is directly copied without any transformation"",""Deduplication"":""Used in window function to partition changes by field"",""Other"":""Used in surrogate key generation""}",model.hubspot.hubspot__company_history,"{""field_name"":""Directly copied to the output"",""id"":""Part of the surrogate key generation""}"
model.hubspot_source.stg_hubspot__company_property_history,new_value,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__company_history,"{""new_value"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_delivered_tmp,id,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT in the macro CTE""}",model.hubspot_source.stg_hubspot__email_event_delivered,"{""event_id"":""It is directly mapped to the 'event_id' column in the output""}"
model.hubspot_source.stg_hubspot__email_event_delivered_tmp,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TIMESTAMP in the macro CTE and then in the fields CTE""}",model.hubspot_source.stg_hubspot__email_event_delivered,"{""_fivetran_synced"":""It is directly mapped to the '_fivetran_synced' column in the output""}"
model.hubspot_source.stg_hubspot__email_event_delivered_tmp,response,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT in the macro CTE""}",model.hubspot_source.stg_hubspot__email_event_delivered,"{""returned_response"":""It is directly mapped to the 'returned_response' column in the output""}"
model.hubspot_source.stg_hubspot__email_event_delivered_tmp,smtp_id,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT in the macro CTE""}",model.hubspot_source.stg_hubspot__email_event_delivered,"{""smtp_id"":""It is directly mapped to the 'smtp_id' column in the output""}"
model.hubspot_source.stg_hubspot__email_event_spam_report_tmp,id,"{""Cleaning"":""The column is cast to TEXT type in the macro CTE"",""Direct"":""The column is directly copied in the fields CTE""}",model.hubspot_source.stg_hubspot__email_event_spam_report,"{""event_id"":""The 'id' column is renamed to 'event_id' in the final output""}"
model.hubspot_source.stg_hubspot__email_event_spam_report_tmp,_fivetran_synced,"{""Cleaning"":""The column is cast to TIMESTAMP type in the macro CTE and again in the fields CTE""}",model.hubspot_source.stg_hubspot__email_event_spam_report,"{""_fivetran_synced"":""The column is directly mapped to the output after casting""}"
model.hubspot_source.stg_hubspot__email_event_spam_report_tmp,ip_address,"{""Cleaning"":""The column is cast to TEXT type in the macro CTE"",""Direct"":""The column is directly copied in the fields CTE""}",model.hubspot_source.stg_hubspot__email_event_spam_report,"{""ip_address"":""The column is directly mapped to the output""}"
model.hubspot_source.stg_hubspot__email_event_spam_report_tmp,user_agent,"{""Cleaning"":""The column is cast to TEXT type in the macro CTE"",""Direct"":""The column is directly copied in the fields CTE""}",model.hubspot_source.stg_hubspot__email_event_spam_report,"{""user_agent"":""The column is directly mapped to the output""}"
model.hubspot_source.stg_hubspot__email_event_tmp,id,"{""Direct"":""The column is directly copied without transformation"",""Cleaning"":""The column is renamed to 'event_id'""}",model.hubspot_source.stg_hubspot__email_event,"{""event_id"":""Directly mapped and renamed""}"
model.hubspot_source.stg_hubspot__email_event_tmp,_fivetran_synced,"{""Cleaning"":""The column is cast as TIMESTAMP""}",model.hubspot_source.stg_hubspot__email_event,"{""_fivetran_synced"":""Cast as TIMESTAMP""}"
model.hubspot_source.stg_hubspot__email_event_tmp,app_id,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__email_event,"{""app_id"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__email_event_tmp,caused_by_created,"{""Cleaning"":""The column is cast as TIMESTAMP and renamed""}",model.hubspot_source.stg_hubspot__email_event,"{""caused_timestamp"":""Cast as TIMESTAMP and renamed""}"
model.hubspot_source.stg_hubspot__email_event_tmp,caused_by_id,"{""Cleaning"":""The column is renamed""}",model.hubspot_source.stg_hubspot__email_event,"{""caused_by_event_id"":""Directly mapped and renamed""}"
model.hubspot_source.stg_hubspot__email_event_tmp,created,"{""Cleaning"":""The column is cast as TIMESTAMP and renamed""}",model.hubspot_source.stg_hubspot__email_event,"{""created_timestamp"":""Cast as TIMESTAMP and renamed""}"
model.hubspot_source.stg_hubspot__email_event_tmp,email_campaign_id,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__email_event,"{""email_campaign_id"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__email_event_tmp,obsoleted_by_created,"{""Cleaning"":""The column is cast as TIMESTAMP and renamed""}",model.hubspot_source.stg_hubspot__email_event,"{""obsoleted_timestamp"":""Cast as TIMESTAMP and renamed""}"
model.hubspot_source.stg_hubspot__email_event_tmp,obsoleted_by_id,"{""Cleaning"":""The column is renamed""}",model.hubspot_source.stg_hubspot__email_event,"{""obsoleted_by_event_id"":""Directly mapped and renamed""}"
model.hubspot_source.stg_hubspot__email_event_tmp,portal_id,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__email_event,"{""portal_id"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__email_event_tmp,sent_by_created,"{""Cleaning"":""The column is cast to TIMESTAMP data type""}",model.hubspot_source.stg_hubspot__email_event,"{""sent_timestamp"":""Directly mapped after casting to TIMESTAMP""}"
model.hubspot_source.stg_hubspot__email_event_tmp,sent_by_id,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__email_event,"{""sent_by_event_id"":""Directly mapped without changes""}"
model.hubspot_source.stg_hubspot__email_event_tmp,type,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__email_event,"{""event_type"":""Directly mapped without changes""}"
model.hubspot_source.stg_hubspot__email_event_tmp,filtered_event,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__email_event,"{""is_filtered_event"":""Directly mapped without changes""}"
model.hubspot_source.stg_hubspot__email_event_tmp,recipient,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__email_event,"{""recipient_email_address"":""Directly mapped without changes""}"
model.hubspot_source.stg_hubspot__deal_property_history_tmp,deal_id,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to INT data type""}",model.hubspot_source.stg_hubspot__deal_property_history,"{""deal_id"":""Directly copied and cast to INT""}"
model.hubspot_source.stg_hubspot__deal_property_history_tmp,timestamp,"{""Cleaning"":""The column is cast to TIMESTAMP data type"",""Other"":""The column is renamed to 'change_timestamp'""}",model.hubspot_source.stg_hubspot__deal_property_history,"{""change_timestamp"":""Renamed from 'timestamp' and cast to TIMESTAMP""}"
model.hubspot_source.stg_hubspot__deal_property_history_tmp,_fivetran_synced,"{""Cleaning"":""The column is cast to TIMESTAMP data type""}",model.hubspot_source.stg_hubspot__deal_property_history,"{""_fivetran_synced"":""Directly copied and cast to TIMESTAMP""}"
model.hubspot_source.stg_hubspot__deal_property_history_tmp,source,"{""Other"":""The column is renamed to 'change_source'""}",model.hubspot_source.stg_hubspot__deal_property_history,"{""change_source"":""Renamed from 'source'""}"
model.hubspot_source.stg_hubspot__deal_property_history_tmp,name,"{""Other"":""The column is renamed to 'field_name'""}",model.hubspot_source.stg_hubspot__deal_property_history,"{""field_name"":""Renamed from 'name'""}"
model.hubspot_source.stg_hubspot__deal_property_history_tmp,source_id,"{""Other"":""The column is renamed to 'change_source_id'""}",model.hubspot_source.stg_hubspot__deal_property_history,"{""change_source_id"":""Renamed from 'source_id'""}"
model.hubspot_source.stg_hubspot__deal_property_history_tmp,value,"{""Other"":""The column is renamed to 'new_value'""}",model.hubspot_source.stg_hubspot__deal_property_history,"{""new_value"":""Renamed from 'value'""}"
model.hubspot_source.stg_hubspot__deal_contact_tmp,contact_id,"{""Cleaning"":""The column is cast to INTEGER data type""}",model.hubspot_source.stg_hubspot__deal_contact,"{""contact_id"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_contact_tmp,deal_id,"{""Cleaning"":""The column is cast to INTEGER data type""}",model.hubspot_source.stg_hubspot__deal_contact,"{""deal_id"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_contact_tmp,_fivetran_synced,"{""Cleaning"":""The column is cast to TIMESTAMP data type""}",model.hubspot_source.stg_hubspot__deal_contact,"{""_fivetran_synced"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_contact_tmp,type_id,"{""Cleaning"":""The column is cast to INTEGER data type""}",model.hubspot_source.stg_hubspot__deal_contact,"{""type_id"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__email_campaign_tmp,id,"{""Cleaning"":""The column is cast to INT and renamed""}",model.hubspot_source.stg_hubspot__email_campaign,"{""email_campaign_id"":""Directly mapped after casting and renaming""}"
model.hubspot_source.stg_hubspot__email_campaign_tmp,_fivetran_synced,"{""Cleaning"":""The column is cast to TIMESTAMP""}",model.hubspot_source.stg_hubspot__email_campaign,"{""_fivetran_synced"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__email_campaign_tmp,app_id,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__email_campaign,"{""app_id"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__email_campaign_tmp,content_id,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__email_campaign,"{""content_id"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__email_campaign_tmp,num_included,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__email_campaign,"{""num_included"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__email_campaign_tmp,num_queued,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__email_campaign,"{""num_queued"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__email_campaign_tmp,sub_type,"{""Cleaning"":""The column is renamed""}",model.hubspot_source.stg_hubspot__email_campaign,"{""email_campaign_sub_type"":""Directly mapped after renaming""}"
