input_model,input_column,tags,output_model,output_columns
model.sap_source.stg_sap__bseg_tmp,BDIF2,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6)""}",model.sap_source.stg_sap__bseg,"{""bdif2"":""Directly mapped after casting""}"
model.sap_source.stg_sap__bseg_tmp,VALUT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT""}",model.sap_source.stg_sap__bseg,"{""valut"":""Directly mapped after casting""}"
model.sap_source.stg_sap__bseg_tmp,ZUONR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT""}",model.sap_source.stg_sap__bseg,"{""zuonr"":""Directly mapped after casting""}"
model.sap_source.stg_sap__bseg_tmp,SGTXT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT""}",model.sap_source.stg_sap__bseg,"{""sgtxt"":""Directly mapped after casting""}"
model.sap_source.stg_sap__bseg_tmp,VBUND,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT""}",model.sap_source.stg_sap__bseg,"{""vbund"":""Directly mapped after casting""}"
model.sap_source.stg_sap__bseg_tmp,BEWAR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT""}",model.sap_source.stg_sap__bseg,"{""bewar"":""Directly mapped after casting""}"
model.sap_source.stg_sap__bseg_tmp,KOSTL,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""kostl"":""Directly mapped""}"
model.sap_source.stg_sap__bseg_tmp,AUFNR,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""aufnr"":""Directly mapped""}"
model.sap_source.stg_sap__bseg_tmp,VBELN,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""vbeln"":""Directly mapped""}"
model.sap_source.stg_sap__bseg_tmp,VBEL2,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""vbel2"":""Directly copied to this output column""}"
model.sap_source.stg_sap__bseg_tmp,POSN2,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""posn2"":""Directly copied to this output column""}"
model.sap_source.stg_sap__bseg_tmp,ETEN2,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""eten2"":""Directly copied to this output column""}"
model.sap_source.stg_sap__bseg_tmp,ANLN1,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""anln1"":""Directly copied to this output column""}"
model.sap_source.stg_sap__bseg_tmp,ANLN2,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""anln2"":""Directly copied to this output column""}"
model.sap_source.stg_sap__bseg_tmp,XOPVW,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""xopvw"":""Directly copied to the output column""}"
model.sap_source.stg_sap__bseg_tmp,XZAHL,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""xzahl"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,SAKNR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""saknr"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,HKONT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""hkont"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,KUNNR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""kunnr"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,LIFNR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""lifnr"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,FILKD,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""filkd"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,ZFBDT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""zfbdt"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,ZTERM,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""zterm"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,ZBD1T,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__bseg,"{""zbd1t"":""Directly copied and cast to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__bseg_tmp,ZBD2T,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__bseg,"{""zbd2t"":""Directly copied and cast to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__bseg_tmp,ZBD3T,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__bseg,"{""zbd3t"":""Directly copied and cast to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__bseg_tmp,ZBD1P,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__bseg,"{""zbd1p"":""Directly copied and cast to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__bseg_tmp,ZBD2P,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) type""}",model.sap_source.stg_sap__bseg,"{""zbd2p"":""Directly mapped after type casting""}"
model.sap_source.stg_sap__bseg_tmp,SKFBT,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) type""}",model.sap_source.stg_sap__bseg,"{""skfbt"":""Directly mapped after type casting""}"
model.sap_source.stg_sap__bseg_tmp,SKNTO,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) type""}",model.sap_source.stg_sap__bseg,"{""sknto"":""Directly mapped after type casting""}"
model.sap_source.stg_sap__bseg_tmp,WSKTO,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) type""}",model.sap_source.stg_sap__bseg,"{""wskto"":""Directly mapped after type casting""}"
model.sap_source.stg_sap__bseg_tmp,ZLSCH,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT type""}",model.sap_source.stg_sap__bseg,"{""zlsch"":""Directly mapped after type casting""}"
model.sap_source.stg_sap__bseg_tmp,ZLSPR,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT type""}",model.sap_source.stg_sap__bseg,"{""zlspr"":""Directly mapped after type casting""}"
model.sap_source.stg_sap__bseg_tmp,ZBFIX,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT type""}",model.sap_source.stg_sap__bseg,"{""zbfix"":""Directly mapped after type casting""}"
model.sap_source.stg_sap__bseg_tmp,REBZG,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT type in the 'fields' CTE""}",model.sap_source.stg_sap__bseg,"{""rebzg"":""It is directly mapped to the 'rebzg' column in the output""}"
model.sap_source.stg_sap__bseg_tmp,REBZT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT type""}",model.sap_source.stg_sap__bseg,"{""rebzt"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,SAMNR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT type""}",model.sap_source.stg_sap__bseg,"{""samnr"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,WVERW,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is implicitly cast to TEXT type in the fields CTE""}",model.sap_source.stg_sap__bseg,"{""wverw"":""It is directly mapped to the output column 'wverw'""}"
model.sap_source.stg_sap__bseg_tmp,MSCHL,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""mschl"":""Directly copied to the output column 'mschl'""}"
model.sap_source.stg_sap__bseg_tmp,MANSP,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""mansp"":""Directly copied to the output column 'mansp'""}"
model.sap_source.stg_sap__bseg_tmp,MADAT,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""madat"":""Directly copied to the output column 'madat'""}"
model.sap_source.stg_sap__bseg_tmp,MANST,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""manst"":""Directly copied to the output column 'manst'""}"
model.sap_source.stg_sap__bseg_tmp,MABER,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""maber"":""Directly copied to the output column 'maber'""}"
model.sap_source.stg_sap__bseg_tmp,QBSHB,"{""Cleaning"":""The column is cast to DECIMAL(28, 6) type"",""Direct"":""The column is directly copied to the output""}",model.sap_source.stg_sap__bseg,"{""qbshb"":""Directly copied after type casting""}"
model.sap_source.stg_sap__bseg_tmp,QSFBT,"{""Cleaning"":""The column is cast to DECIMAL(28, 6) type"",""Direct"":""The column is directly copied to the output""}",model.sap_source.stg_sap__bseg,"{""qsfbt"":""Directly copied after type casting""}"
model.sap_source.stg_sap__bseg_tmp,WERKS,"{""Cleaning"":""The column is cast to TEXT type"",""Direct"":""The column is directly copied to the output""}",model.sap_source.stg_sap__bseg,"{""werks"":""Directly copied after type casting""}"
model.sap_source.stg_sap__bseg_tmp,MENGE,"{""Cleaning"":""The column is cast to DECIMAL(28, 6) type"",""Direct"":""The column is directly copied to the output""}",model.sap_source.stg_sap__bseg,"{""menge"":""Directly copied after type casting""}"
model.sap_source.stg_sap__bseg_tmp,MEINS,"{""Direct"":""This column is directly copied to the output without any transformation"",""Cleaning"":""The column is cast as TEXT type in the fields CTE""}",model.sap_source.stg_sap__bseg,"{""meins"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__bseg_tmp,EBELN,"{""Direct"":""This column is directly copied to the output without any transformation"",""Cleaning"":""The column is cast as TEXT type in the fields CTE""}",model.sap_source.stg_sap__bseg,"{""ebeln"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__bseg_tmp,EBELP,"{""Direct"":""This column is directly copied to the output without any transformation"",""Cleaning"":""The column is cast as TEXT type in the fields CTE""}",model.sap_source.stg_sap__bseg,"{""ebelp"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__bseg_tmp,RSTGR,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""rstgr"":""Directly copied to this output column""}"
model.sap_source.stg_sap__bseg_tmp,VERTT,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""vertt"":""Directly copied to this output column""}"
model.sap_source.stg_sap__bseg_tmp,VERTN,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""vertn"":""Directly copied to this output column""}"
model.sap_source.stg_sap__bseg_tmp,VBEWA,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""vbewa"":""Directly copied to this output column""}"
model.sap_source.stg_sap__bseg_tmp,IMKEY,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""imkey"":""Directly copied to this output column after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,DABRZ,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""dabrz"":""Directly copied to this output column after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,PROJK,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""projk"":""Directly mapped to the output column 'projk'""}"
model.sap_source.stg_sap__bseg_tmp,BDIF3,"{""Cleaning"":""The column is cast to DECIMAL(28, 6) in the fields CTE""}",model.sap_source.stg_sap__bseg,"{""bdif3"":""It is directly copied to the output column 'bdif3'""}"
model.sap_source.stg_sap__bseg_tmp,XRAGL,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""xragl"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,UZAWE,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""uzawe"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,PPRCT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""pprct"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,XREF1,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""xref1"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,XREF2,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""xref2"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,FKBER,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""fkber"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,XNEGP,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""xnegp"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,RFZEI,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""rfzei"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,CCBTC,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""ccbtc"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,KKBER,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""kkber"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,XREF3,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""xref3"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,DTWS1,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""dtws1"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,DTWS2,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""dtws2"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,DTWS3,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""dtws3"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,DTWS4,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""dtws4"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,XPYPR,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""xpypr"":""Directly copied to this output column""}"
model.sap_source.stg_sap__bseg_tmp,KIDNO,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""kidno"":""Directly copied to this output column""}"
model.sap_source.stg_sap__bseg_tmp,ABSBT,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""absbt"":""Directly copied to this output column""}"
model.sap_source.stg_sap__bseg_tmp,AGZEI,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""agzei"":""Directly copied to this output column""}"
model.sap_source.stg_sap__bseg_tmp,PYCUR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__bseg,"{""pycur"":""It is directly mapped to this output column""}"
model.sap_source.stg_sap__bseg_tmp,PYAMT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as DECIMAL(28, 6) type""}",model.sap_source.stg_sap__bseg,"{""pyamt"":""It is directly mapped to this output column""}"
model.sap_source.stg_sap__bseg_tmp,BUPLA,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__bseg,"{""bupla"":""It is directly mapped to this output column""}"
model.sap_source.stg_sap__bseg_tmp,SECCO,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__bseg,"{""secco"":""It is directly mapped to this output column""}"
model.sap_source.stg_sap__bseg_tmp,CESSION_KZ,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__bseg,"{""cession_kz"":""It is directly mapped to this output column""}"
model.sap_source.stg_sap__bseg_tmp,FKBER_LONG,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__bseg,"{""fkber_long"":""It is directly mapped to this output column""}"
model.sap_source.stg_sap__bseg_tmp,AUGGJ,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""auggj"":""Directly copied to the output column 'auggj'""}"
model.sap_source.stg_sap__bseg_tmp,PFKBER,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""pfkber"":""Directly copied to the output column 'pfkber'""}"
model.sap_source.stg_sap__bseg_tmp,KSTAR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__bseg,"{""kstar"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,XLGCLR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__bseg,"{""xlgclr"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,ZZSPREG,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__bseg,"{""zzspreg"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,ZZBUSPARTN,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__bseg,"{""zzbuspartn"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__bseg_tmp,ZZCHAN,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""zzchan"":""Directly copied to the output column""}"
model.sap_source.stg_sap__bseg_tmp,ZZPRODUCT,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""zzproduct"":""Directly copied to the output column""}"
model.sap_source.stg_sap__bseg_tmp,ZZLOCA,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""zzloca"":""Directly copied to the output column""}"
model.sap_source.stg_sap__bseg_tmp,ZZLOB,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""zzlob"":""Directly copied to the output column""}"
model.sap_source.stg_sap__bseg_tmp,ZZUSERFLD1,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""zzuserfld1"":""Directly copied to the output column""}"
model.sap_source.stg_sap__bseg_tmp,ZZUSERFLD2,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""zzuserfld2"":""Directly copied to the output column""}"
model.sap_source.stg_sap__bseg_tmp,ZZUSERFLD3,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""zzuserfld3"":""Directly copied to the output column""}"
model.sap_source.stg_sap__bseg_tmp,ZZSTATE,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""zzstate"":""Directly copied to the output column""}"
model.sap_source.stg_sap__bseg_tmp,ZZREGION,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__bseg,"{""zzregion"":""Directly copied to the output column""}"
model.sap_source.stg_sap__faglflexa_tmp,DOCLN,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""docln"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,DOCNR,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__faglflexa,"{""docnr"":""Directly copied""}"
model.sap_source.stg_sap__faglflexa_tmp,RBUKRS,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""rbukrs"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,RCLNT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""rclnt"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,RLDNR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""rldnr"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,RYEAR,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__faglflexa,"{""ryear"":""Directly copied""}"
model.sap_source.stg_sap__faglflexa_tmp,ACTIV,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__faglflexa,"{""activ"":""Directly copied""}"
model.sap_source.stg_sap__faglflexa_tmp,RMVCT,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__faglflexa,"{""rmvct"":""Directly copied""}"
model.sap_source.stg_sap__faglflexa_tmp,RTCUR,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__faglflexa,"{""rtcur"":""Directly copied""}"
model.sap_source.stg_sap__faglflexa_tmp,RUNIT,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__faglflexa,"{""runit"":""Directly copied""}"
model.sap_source.stg_sap__faglflexa_tmp,AWTYP,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""awtyp"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,RRCTY,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""rrcty"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,RVERS,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""rvers"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,LOGSYS,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""logsys"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,RACCT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""racct"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,COST_ELEM,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""cost_elem"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,RCNTR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""rcntr"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,PRCTR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""prctr"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,RFAREA,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""rfarea"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,RBUSA,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""rbusa"":""Directly copied and cast as TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,KOKRS,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""kokrs"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,SEGMENT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""segment"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,SCNTR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""scntr"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,PPRCTR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""pprctr"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,SFAREA,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""sfarea"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,SBUSA,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""sbusa"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,RASSC,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""rassc"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__faglflexa_tmp,PSEGMENT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""psegment"":""Directly mapped after casting to TEXT""}"
